eta,ref_id,radius,phi_energy_raw,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,positive_curvature
0.35,9,0.5,-0.1502936502390591,-0.0153254332464926,0.48290332741698067,0.48290332741698067
0.35,9,0.6,-0.1528958035705058,-0.0149510524590705,0.13094437874808104,0.13094437874808104
0.35,9,0.7,-0.1532838607308732,0.0108634425031236,0.023869291823431747,0.023869291823431747
0.35,9,0.8,-0.150723115069881,-0.0101771940943842,-0.23902292280930196,0.0
0.35,9,0.9,-0.1553192995497501,-0.0369411420587368,-0.08871622612199605,0.0
0.35,9,1.0,-0.1581113434816284,-0.0279204393187834,0.09020702739953404,0.09020702739953404
0.4,0,0.1,-0.0230774198806334,-0.6298153890778075,0.5999695751111511,0.5999695751111511
0.4,0,0.2,-0.0860589587884142,-0.5698184315666924,1.5233937385497414,1.5233937385497414
0.4,0,0.3,-0.1370411061939719,-0.3251366413678594,2.4032595195331714,2.4032595195331714
0.4,0,0.4,-0.151086287061986,-0.0891665276600582,1.4099933151248234,1.4099933151248234
0.4,0,0.5,-0.1548744117259836,-0.0431379783428946,0.3252103373702326,0.3252103373702326
0.4,0,0.6,-0.1597138827305649,-0.0241244601860117,0.2844971209683606,0.2844971209683606
0.4,0,0.7,-0.1596993037631859,0.0137614458507775,0.20871894120275564,0.20871894120275564
0.4,0,0.8,-0.1569615935604094,0.0176193280545394,-0.08601870622148511,0.0
0.4,0,0.9,-0.1561754381522781,-0.0034422953935195,-0.16182736461445957,0.0
0.4,0,1.0,-0.1576500526391133,-0.0147461448683525,-0.11303849474833003,0.0
0.4,1,0.1,-0.0230211685378044,-0.5895140494858003,0.29428320987642587,0.29428320987642587
0.4,1,0.2,-0.0819725734863844,-0.5600857284981577,1.2879611167628298,1.2879611167628298
0.4,1,0.3,-0.1350383142374359,-0.3319218261332345,2.290396989739968,2.290396989739968
0.4,1,0.4,-0.1483569387130313,-0.1020063305501641,1.4170766312278873,1.4170766312278873
0.4,1,0.5,-0.1554395803474688,-0.048506499887657,0.5727365054435948,0.5727365054435948
0.4,1,0.6,-0.1580582386905627,0.0125409705385548,0.2785277182101336,0.2785277182101336
0.4,1,0.7,-0.1529313862397578,0.0071990437543697,-0.21741767566215023,0.0
0.4,1,0.8,-0.1566184299396888,-0.0309425645938753,-0.12460399247804765,0.0
0.4,1,0.9,-0.1591198991585329,-0.0177217547412399,0.10256873649918352,0.10256873649918352
0.4,1,1.0,-0.1601627808879367,-0.0104288172940386,0.07292937447201299,0.07292937447201299
0.4,2,0.1,-0.0256024153369664,-0.798320133675614,1.962440557730487,1.962440557730487
0.4,2,0.2,-0.1054344287045278,-0.6020760779025653,2.7947861683630157,2.7947861683630157
0.4,2,0.3,-0.1460176309174795,-0.239362900003011,2.5909577002722424,2.5909577002722424
0.4,2,0.4,-0.15330700870513,-0.083884537848117,0.9712916436109577,0.9712916436109577
0.4,2,0.5,-0.1627945384871029,-0.0451045712808194,0.4544146849627107,0.4544146849627107
0.4,2,0.6,-0.1623279229612939,0.0069983991444251,0.3019709214603671,0.3019709214603671
0.4,2,0.7,-0.1613948586582179,0.015289613011254,0.006872613000996085,0.006872613000996085
0.4,2,0.8,-0.1592700003590431,0.0083729217446243,-0.0944602461392455,0.0
0.4,2,0.9,-0.159720274309293,-0.0036024362165951,-0.05537527337657452,0.0
0.4,2,1.0,-0.1599904876023621,-0.0027021329306906,0.009003032859045003,0.009003032859045003
0.4,3,0.1,-0.0234357507508574,-0.6237580688679032,0.7490368649502288,0.7490368649502288
0.4,3,0.2,-0.0858115576376477,-0.5488543823728803,1.5807562808691862,1.5807562808691862
0.4,3,0.3,-0.1332066272254334,-0.307606812694066,2.0391967387500127,2.0391967387500127
0.4,3,0.4,-0.1473329201764609,-0.1410150346228778,1.503147587621267,1.503147587621267
0.4,3,0.5,-0.161409634150009,-0.0069772951698126,0.8333825154668602,0.8333825154668602
0.4,3,0.6,-0.1487283792104234,0.0256614684704942,-0.20762150262714957,0.0
0.4,3,0.7,-0.1562773404559101,-0.0485015956952425,-0.2743462277890604,0.0
0.4,3,0.8,-0.1584286983494719,-0.0292077770873178,0.18274269668778592,0.18274269668778592
0.4,3,0.9,-0.1621188958733737,-0.0119530563576853,0.21101819805482408,0.21101819805482408
0.4,3,1.0,-0.160819309621009,0.012995862523647,0.24948918881332305,0.24948918881332305
0.4,4,0.1,-0.023404219776889,-0.6162226062388065,0.17283765411614027,0.17283765411614027
0.4,4,0.2,-0.0850264804007697,-0.5989388408271925,1.1574219827576406,1.1574219827576406
0.4,4,0.3,-0.1431919879423275,-0.3847382096872785,2.6897687338198817,2.6897687338198817
0.4,4,0.4,-0.1619741223382254,-0.0609850940632161,1.985650999331296,1.985650999331296
0.4,4,0.5,-0.1553890067549708,0.0123919901789808,0.4082171434078552,0.4082171434078552
0.4,4,0.6,-0.1594957243024292,0.0206583346183549,0.010689126841870004,0.010689126841870004
0.4,4,0.7,-0.1512573398312998,0.0145298155473548,-0.23927897304231022,0.0
0.4,4,0.8,-0.1565897611929582,-0.0271974599901072,-0.17411054187308517,0.0
0.4,4,0.9,-0.1566968318293213,-0.0202922928272623,-0.061582096503934536,0.0
0.4,4,1.0,-0.1606482197584107,-0.0395138792908941,-0.19221586463631807,0.0
0.4,5,0.1,-0.0207166459596167,-0.7159664008413339,1.250246834590486,1.250246834590486
0.4,5,0.2,-0.0923132860437501,-0.5909417173822853,1.9910266852487317,1.9910266852487317
0.4,5,0.3,-0.1389049894360737,-0.3177610637915877,2.636968311078349,2.636968311078349
0.4,5,0.4,-0.1558654988020676,-0.0635480551666155,1.701798066894947,1.701798066894947
0.4,5,0.5,-0.1516146004693969,0.0225985495874018,0.2203398819093756,0.2203398819093756
0.4,5,0.6,-0.1513457888845872,-0.0194800787847404,-0.2920012861166581,0.0
0.4,5,0.7,-0.155510616226345,-0.0358017076359298,0.023765109242719767,0.023765109242719767
0.4,5,0.8,-0.1585061304117732,-0.0147270569361964,0.3256749747107555,0.3256749747107555
0.4,5,0.9,-0.1584560276135843,0.0293332873062213,0.3644630178337486,0.3644630178337486
0.4,5,1.0,-0.1526394729505289,0.0581655466305533,0.2883225932433201,0.2883225932433201
0.4,6,0.1,-0.0227320994285404,-0.666436468329682,0.7189416548820615,0.7189416548820615
0.4,6,0.2,-0.0893757462615086,-0.5945423028414758,1.796324157112661,1.796324157112661
0.4,6,0.3,-0.1416405599968356,-0.3071716369071499,2.4170030307049797,2.4170030307049797
0.4,6,0.4,-0.1508100736429386,-0.1111416967004799,1.4162504347927771,1.4162504347927771
0.4,6,0.5,-0.1638688993369316,-0.0239215499485944,0.8830322813718092,0.8830322813718092
0.4,6,0.6,-0.1555943836326575,0.0654647595738819,0.06709143145689153,0.06709143145689153
0.4,6,0.7,-0.1507759474221552,-0.0105032636572161,-0.4534977378332712,0.0
0.4,6,0.8,-0.1576950363641007,-0.0252347879927723,-0.0012875733512908369,0.0
0.4,6,0.9,-0.1558229050207097,-0.0107607783274743,-0.07504041048043103,0.0
0.4,6,1.0,-0.1598471920295956,-0.0402428700888585,-0.29482091761384205,0.0
0.4,7,0.1,-0.0182335844881565,-0.6752409866050374,0.6277960513905789,0.6277960513905789
0.4,7,0.2,-0.0857576831486602,-0.6124613814659795,1.8040176969355632,1.8040176969355632
0.4,7,0.3,-0.1407258607813524,-0.3144374472179249,2.726772792681694,2.726772792681694
0.4,7,0.4,-0.1486451725922452,-0.0671068229296407,1.3263028956230138,1.3263028956230138
0.4,7,0.5,-0.1541472253672805,-0.049176868093322,0.27092276041734153,0.27092276041734153
0.4,7,0.6,-0.1584805462109095,-0.0129222708461724,0.30279414739086763,0.30279414739086763
0.4,7,0.7,-0.156731679536515,0.0113819613848515,0.02699135687336423,0.02699135687336423
0.4,7,0.8,-0.1562041539339392,-0.0075239994714996,-0.12373963279871539,0.0
0.4,7,0.9,-0.158236479430815,-0.0133659651748916,0.005576620452371998,0.005576620452371998
0.4,7,1.0,-0.1588773469689175,-0.0064086753810252,0.06957289793866402,0.06957289793866402
0.4,8,0.1,-0.0226441328326095,-0.6378589027498602,1.095893443266538,1.095893443266538
0.4,8,0.2,-0.0864300231075956,-0.5282695584232064,1.510033825824389,1.510033825824389
0.4,8,0.3,-0.1282980445172508,-0.3358521375849825,2.0452721741144173,2.0452721741144173
0.4,8,0.4,-0.1536004506245921,-0.119215123600323,1.6488292978518198,1.6488292978518198
0.4,8,0.5,-0.1521410692373155,-0.0060862780146185,0.4920431255629772,0.4920431255629772
0.4,8,0.6,-0.1548177062275158,-0.0208064984877276,0.07352284891987153,0.07352284891987153
0.4,8,0.7,-0.156302368934861,0.0086182917693558,0.11268662824978866,0.11268662824978866
0.4,8,0.8,-0.1530940478736446,0.0017308271622301,-0.21343152667659807,0.0
0.4,8,0.9,-0.155956203502415,-0.0340680135659638,-0.20622649003227111,0.0
0.4,8,1.0,-0.1599076505868374,-0.0395144708442241,-0.05446457278260307,0.0
0.4,9,0.1,-0.020101370934919,-0.6021857185321597,0.39345219687225597,0.39345219687225597
0.4,9,0.2,-0.080319942788135,-0.5628404988449341,1.2216479609831632,1.2216479609831632
0.4,9,0.3,-0.1326694707039058,-0.3578561263355272,2.281778924186025,2.281778924186025
0.4,9,0.4,-0.1518911680552404,-0.1064847140077291,1.6747183015049902,1.6747183015049902
0.4,9,0.5,-0.1539664135054517,-0.0229124660345291,0.4031667538642931,0.4031667538642931
0.4,9,0.6,-0.1564736612621462,-0.0258513632348705,0.0011241458554849953,0.0011241458554849953
0.4,9,0.7,-0.1591366861524258,-0.0226876368634321,0.06781090616571742,0.06781090616571742
0.4,9,0.8,-0.1610111886348326,-0.012289182001727,0.08422880217758845,0.08422880217758845
0.4,9,0.9,-0.1615945225527712,-0.0058418764279144,0.03219384162642101,0.03219384162642101
0.4,9,1.0,-0.1621795639204155,-0.0058504136764428,-8.537248528399552e-05,0.0
