rule,radius,ref_count,unit_count,unit_sampling_fit_pass_count,split_fail_count,split_fail_rate,finite_fail_count,ess_fail_count,split_q50,split_q90,split_q95,split_q99,split_max,ess_q05,ess_min,phi_energy_mean,phi_energy_sd,phi_energy_q25,phi_energy_q50,phi_energy_q75,pool_q95_split_pass,pool_fail_rate_le_0p05
real_even_odd,2.4,90,90,29,61,0.6777777777777778,0,0,0.00775891496284225,0.015026310051192931,0.017063140794989003,0.022708874567076133,0.0284981764654411,0.6185093576743812,0.5690102702968812,-0.11653697795883743,0.006234248892255092,-0.12140146491779581,-0.11703091529471486,-0.11266089138107797,False,False
real_even_odd,2.5,90,90,40,50,0.5555555555555556,0,0,0.005188973942134301,0.01344200081873048,0.016945142431265926,0.019928208206393336,0.0236922523599258,0.6211270831719004,0.5369259157028932,-0.12003944338519587,0.00557892715227587,-0.12415764119927997,-0.11983551808348236,-0.11640689600115087,False,False
teacher_nn,0.1,90,90,90,0,0.0,0,0,0.00023578248698255002,0.0006206312406832308,0.00076515193069007,0.00114337218530825,0.0011458230026631,0.5806542668008167,0.5227318797977881,-0.008776399469645046,0.002227017070672276,-0.01010045703231735,-0.009396027607102739,-0.008152458229236676,True,True
teacher_nn,0.2,90,90,87,3,0.03333333333333333,0,0,0.0012114496628880499,0.00341041716278981,0.0035828351764373247,0.004442015664955055,0.0065622552850917,0.6212621030864401,0.5709295443279254,-0.0260100114612531,0.0033553433743675827,-0.028515649841589306,-0.026687414015389835,-0.02395549704275238,True,True
teacher_nn,0.3,90,90,78,12,0.13333333333333333,0,0,0.0017094908193092,0.004380867026877361,0.005306433593349943,0.006625105118917182,0.008127618888717,0.5941702599805011,0.5167190587663504,-0.04251911520882171,0.0035850799865548293,-0.045005905861746076,-0.04356297481142682,-0.040391377451533074,False,False
teacher_nn,0.4,90,90,77,13,0.14444444444444443,0,0,0.0019917396267049,0.00451105521069028,0.00506814366786261,0.006333661055611977,0.0070774237681738,0.6364243789860148,0.5778699036891806,-0.056498399121811475,0.0035684969934507804,-0.058888464920423496,-0.05687109124113742,-0.05467985773167833,False,False
teacher_nn,0.5,90,90,61,29,0.32222222222222224,0,0,0.0030428558820138002,0.005406570495651874,0.006624456817925658,0.007883324453765427,0.0081144655875517,0.6047707590942036,0.5141405637199359,-0.06672044650233776,0.004077172187422371,-0.0696308277379951,-0.06729391969412449,-0.0634388195067404,False,False
teacher_nn,0.6,90,90,59,31,0.34444444444444444,0,0,0.0028330564102784497,0.006702155201934826,0.00899292961380936,0.013242503282086086,0.0145155091862482,0.6042703139928541,0.5106461359655797,-0.07620818596024763,0.004267818341607388,-0.07916328902060352,-0.07639343482418509,-0.07411855593934491,False,False
teacher_nn,0.7,90,90,55,35,0.3888888888888889,0,0,0.0031240389468367,0.00898693483253046,0.009919919722805119,0.011001504200053571,0.0124932557711168,0.611746215600678,0.5227057044914584,-0.08459246492554841,0.004522791728557748,-0.08794525845120083,-0.08457445789253784,-0.08138153150908088,False,False
teacher_nn,0.8,90,90,48,42,0.4666666666666667,0,0,0.00382099768386615,0.008657168474041781,0.010908488777735585,0.014861550146997932,0.0176501507257054,0.6157307621313445,0.5691941746618877,-0.09185448425509525,0.004625846451331856,-0.09513823177551575,-0.09235177568812797,-0.08927408107513565,False,False
teacher_nn,0.9,90,90,38,52,0.5777777777777777,0,0,0.0046206553847492,0.009996928204112174,0.012251225741709518,0.014528926053361983,0.0164477925538724,0.5970863666481083,0.5569872732657162,-0.09798238559546645,0.004005132680262335,-0.10138780781889845,-0.09835832197054967,-0.09525405428203601,False,False
teacher_nn,1.0,90,90,50,40,0.4444444444444444,0,0,0.0035505535594541997,0.009582148812070484,0.010544669506265099,0.013653838389521354,0.016154341358012,0.5853267950016423,0.5193481437433077,-0.10466653877812505,0.004360156750908592,-0.10725154653766096,-0.10561370273859924,-0.10158151763621978,False,False
teacher_nn,1.1,90,90,45,45,0.5,0,0,0.0040130747507957,0.011389162794753662,0.013557054635839944,0.01571421660265009,0.0172632423838015,0.6323424890348972,0.5889058521427468,-0.1092964745405743,0.004834092173215942,-0.11262159994256216,-0.10968198414741831,-0.10599614685991618,False,False
