rule,ref_id,global_cluster,pc1,pc2,pc3,split_fail_count,split_fail_rate,max_split,mean_split,mean_phi_energy,theta_ref_norm
low_tv_spectral_teacher,1029,1,-3.4695952982003684,-0.9073392437812386,-2.1130771038350775,11,0.44,0.0141477459802993,0.00410678614244886,-0.0848639540743647,13.480078404892952
random_label,0,0,10.47925340250256,0.645216303915486,-2.0967356309179714,7,0.28,0.008245630984448,0.002961240926678432,-0.15762104964711013,16.796466230828653
random_label,1,0,8.951958424814494,0.3653516911297055,-0.4314943335890072,5,0.2,0.0056015692065038,0.0024982498083236998,-0.15505346786095145,17.821691917280692
random_label,2,0,10.12146278037245,0.7758411766202727,0.5762818157169779,5,0.2,0.0082236849977071,0.002687437759325888,-0.15791896016610799,16.919619884291617
random_label,3,0,9.756535384028062,-1.6769285962107872,3.1138891737923764,10,0.4,0.0221252736028337,0.004250200458019272,-0.157884320052788,19.85392761258049
random_label,4,0,8.987531234568921,-0.35516430494889206,-1.7372239867902504,7,0.28,0.0107120663737115,0.0031964244640522188,-0.15520899059151777,19.80762350305599
random_label,5,0,10.477277988481756,-0.629688495632156,0.5135506440758634,8,0.32,0.0092573996360546,0.0031346999350132087,-0.15735383094600297,15.106795229788297
random_label,6,0,9.32856893084198,0.4303692390740966,-0.9190726930112991,8,0.32,0.0185860374316348,0.003358725988881816,-0.15614849358645008,17.864971311288542
random_label,7,0,9.580611237779955,-2.0147637310770876,0.4311979192827096,6,0.24,0.0108748579863803,0.002955680415328101,-0.15620689677601907,19.67023159062803
random_label,8,0,10.02930957596224,-0.1321835343770943,0.25856690115310393,7,0.28,0.0134753282943763,0.003644801815432316,-0.15752939218413592,19.036650307425187
random_label,9,0,10.156755515707196,1.3883563252567424,-1.7394968641070134,9,0.36,0.0092158624150263,0.002891719012266605,-0.15832340600759673,19.198003040400717
random_label,10,0,10.748801236522539,1.7789192781426546,-2.4403473127718036,8,0.32,0.0133240322173106,0.0034571138107096122,-0.15794379880561427,17.47843758681588
random_label,11,0,9.640117053413134,1.2524837920518377,-1.472756258292457,8,0.32,0.0057154275953202,0.0030449985917452883,-0.15670114826193196,17.058860428954016
random_label,12,0,9.396454739901392,0.4485376294328732,-0.43880818529970533,6,0.24,0.0081742325936115,0.0028755813977501283,-0.15609735091510774,18.921846203008595
random_label,13,0,9.988926695012484,-1.2090448890439145,-0.584239895962829,9,0.36,0.008416998519983,0.0031283394267478683,-0.15699369966637458,18.41115514083254
random_label,14,0,9.407046135698193,-0.4681914226011043,1.2722730204906771,8,0.32,0.0103437888332065,0.003102682622066868,-0.15692221573052903,19.22400742050064
random_label,15,0,10.276410225031706,1.5279817137620204,-0.1911263161543984,8,0.32,0.010439761050393,0.003299851625811744,-0.15756757941980684,15.970584703587264
random_label,16,0,8.806481995678084,1.697672701598979,0.024625653581234978,10,0.4,0.0166023087797213,0.004105117465076765,-0.15444368601108993,16.786161140038494
random_label,17,0,9.908119850401624,-0.07366926118942328,-1.005857730043025,10,0.4,0.0125119311185621,0.003723126041235822,-0.15690039681260903,18.706342112312143
