rule,ref_id,radius,phi_energy_raw,source_run,nmstv_mean,tv_mean
very_low_tv_spectral_teacher,4,1.3,-0.0720720236741151,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.35,-0.0756031196050059,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.4,-0.073740119205004,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.45,-0.0743528837127723,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.5,-0.0811272623632624,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.55,-0.0745098135033551,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.6,-0.0768799152912672,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.65,-0.0723277118800829,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.7,-0.0763153387203115,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.75,-0.0792403426229777,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.8,-0.0738706361471468,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.85,-0.0897074954577213,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.9,-0.0848264652637245,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.95,-0.0933020159231438,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.0,-0.0902891894553026,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.05,-0.0966825875394727,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.1,-0.0877821208771124,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.15,-0.0990258833785981,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.2,-0.0918684329380578,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.25,-0.0932877127375915,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,2.3,-0.1012638072210646,advanced_90ref,0.3245703473792008,0.1622455532858676
