source,case_id,case_label,eta,nmstv,ref_id,radius,phi_energy_raw,split_logZ_per_P_diff,ess_fraction,ref_key
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.27,-0.1002471836469241,0.0074290930304998,0.7232659907103872,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.28,-0.1057761346227289,0.0027705167579811,0.9992782413642832,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.29,-0.1146507456902083,0.0029186288571998,0.7141939756500677,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.3,-0.1206643597868193,0.0028312034074128,0.6110455847209082,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.31,-0.1093543571853177,0.0051215252512956,0.8162624262917811,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.32,-0.1231896406261204,0.0092282529617587,0.9460145565387076,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.33,-0.1235877343677323,0.000922243841441,0.7706691030024496,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.34,-0.1244200781768367,0.002103870346486,0.5865342570900584,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.35,-0.1296285608832674,0.0034114784148212,0.7833652179029993,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.36,-0.1279992117975621,0.0021132763621492,0.9412579140006726,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.37,-0.1197169950588588,0.0050247194373458,0.6327411020232675,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.38,-0.1329077718024666,0.002449216040278,0.9097459306712592,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.39,-0.137388143746453,0.002398267185053,0.9878163104038634,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.4,-0.1307029349359279,0.0026709357415535,0.7877626096349424,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.41,-0.1297324633486277,0.000746388463221,0.8822856780081519,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.42,-0.129371572779295,0.0085113035867189,0.831110116698368,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.43,-0.1385651911450816,0.001525357447497,0.9998387523095076,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.44,-0.1323265930946513,0.0098651811660307,0.9270878303630306,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.45,-0.1357920000780924,0.0010145808547995,0.652900915718514,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.46,-0.1341107759463738,0.0009114088175989,0.901585604616595,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.47,-0.1374935175945805,0.0019316277020413,0.5900304840383843,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.48,-0.1345310633641457,0.0092088873054848,0.7034939569127225,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.49,-0.1351011970094553,0.0063536781028596,0.8998411791506535,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.5,-0.1397769320340717,0.0014855338034098,0.8741744284771455,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.51,-0.1353815235299638,0.0006441005153428,0.7725270638371735,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.52,-0.1370692892325098,0.0018942396196327,0.919322668637609,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.53,-0.1353393752475594,0.0008549854030366,0.6842194896309788,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.54,-0.1346098861739438,0.0023538782474584,0.661215780776967,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.55,-0.1373225040995908,0.0036518835490653,0.9954020375260172,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.56,-0.1390025738275427,0.0056840294130857,0.8345008732401535,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.57,-0.1410263085286952,0.0015828467624392,0.9453293428009508,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.58,-0.1387015761786464,0.0022919468449674,0.8895226125020047,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.59,-0.1416852319794014,5.213823143484931e-05,0.8373773760557037,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.6,-0.1384600098072122,0.0018324774842456,0.9930416589147816,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.61,-0.1381543522518798,0.0006097206395579,1.0,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.62,-0.1391032539690135,0.0040548341838153,0.7153570782208588,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.63,-0.1408192385607876,0.0048720296353322,0.7335794713235505,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.64,-0.1398990531178592,0.0009375909880411,0.8566505185088448,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.65,-0.139535299011555,0.0035360731617451,0.8902789012972739,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.66,-0.1390338949387921,0.0029062159317397,0.7233631670299566,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.67,-0.1449397034817243,0.0006604107912393,0.8214192314325846,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.68,-0.1415698011726096,0.0026903197396756,0.9046101097607168,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.69,-0.1429989383720388,0.0035646091306088,0.8077948047083371,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.7,-0.144286751889163,0.001857067478217,0.9987330366243834,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.71,-0.147341175061119,0.0012519545711527,0.8596264654001058,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.72,-0.1435503305521675,0.0031768792989469,0.7222511012873688,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.73,-0.1442396430279416,0.0025650277549814,0.6719455160821372,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.74,-0.1415284129075135,0.0049860426748887,0.9733395470912318,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.75,-0.1420190284456182,0.0036938486417256,0.7327637393557886,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.76,-0.1424661436503258,0.0017521850426534,0.5960330651144495,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.77,-0.1428805788891719,0.0025415620034967,0.7180841000805642,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.78,-0.1421826556580648,0.0041924217868235,0.8966080706695945,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.79,-0.1472004716441106,0.000561955420658,0.9192066229340669,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.8,-0.1459563746570255,0.0023779329254773,0.7556493555541246,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.81,-0.143971315497237,0.0019967113096703,1.0,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.82,-0.1473226631822889,0.0009126288527244,0.9484331939861764,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.83,-0.1462405517352308,0.0019150946589345,0.6773834770256847,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.84,-0.1428434211420818,0.0073007491810287,0.8465428803108106,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.85,-0.1439371968348118,0.0049719480707285,0.6814915302971195,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.86,-0.145306241012642,0.0039204060788919,0.8260038978577199,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.87,-0.1480051525800916,0.0013157162462535,0.7306494007833462,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.88,-0.1458226684623918,0.0011254560612981,0.9269961582198568,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.89,-0.1461269038605404,0.0003947794791075,0.8920172707780648,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.9,-0.1438103472812895,0.0041813615112888,0.8563638117707199,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.91,-0.1473744626492986,0.003441539100085,0.6545519051863006,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.92,-0.1501421064123936,0.0005987291274232,0.8771293914641852,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.93,-0.1456187629020333,0.0059910135716115,0.8296321405639294,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.94,-0.1478408114463343,0.0017623643947879,0.9932662769512997,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.95,-0.146879210946809,0.0012979427716859,0.7029444041771752,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.96,-0.1473974683878756,0.0041985827903486,0.8428855376989393,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.97,-0.1468391546765179,0.0026668928788403,0.7607736686110531,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.98,-0.1470051079443074,0.0043513401977404,0.973147042431626,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,0.99,-0.1498368747525068,0.000533997027687,0.6182002940972433,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,21,1.0,-0.1493026136728462,0.003283731848871,0.864014874531433,eta_flip:eta_0.25:21
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.01,-0.0004062828510229,3.072789807019424e-06,0.9919809285280092,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.02,-0.0006191791118408,7.006309757239562e-07,0.8886964714689072,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.03,-0.0011438154277672,4.3645603010543896e-05,0.5723211375560902,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.04,-0.0021258677333497,4.589626332319352e-06,0.6635491360900504,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.05,-0.0036233901573342,8.533494310121161e-05,0.6756524933257109,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.06,-0.0057279408669741,0.0002977302410705,0.6526991895913964,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.07,-0.0089614229175346,7.681664446706254e-05,0.5922378280248539,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.08,-0.0114820947866925,0.0010268408182,0.6466409947335997,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.09,-0.016105649100124,0.0001895230467652,0.7963910245747418,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.1,-0.0198456216924875,0.0016780227380835,0.901574606606106,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.11,-0.0237728440177065,0.0032535270583227,0.9973125452496756,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.12,-0.0301145507503434,0.0015424361386053,0.7399500078772071,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.13,-0.0338408904596881,0.0050862859650026,0.7481880120142065,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.14,-0.0399016370461148,0.00428742059158,0.8993372557883639,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.15,-0.0426214500802445,0.0056363144523426,0.7798259566607929,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.16,-0.0559222743343295,0.0066939536360952,0.8206497503227335,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.17,-0.0632383638497024,0.0029722377464865,0.6684132819027274,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.18,-0.06759747450599,0.007339234545384,0.6922093570421332,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.19,-0.0685927102122713,0.016179180477182,0.7923332643991576,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.2,-0.0793826555805141,0.0038196505835566,0.8038282816839255,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.21,-0.0849328138296998,0.0028309490584063,0.8521342140600534,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.22,-0.0895023865325089,0.0025421199384366,0.7774176328303617,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.23,-0.0937308757610993,0.0064049189900936,0.6808154435060606,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.24,-0.102849688639988,0.0037740488191049,0.8584867361978435,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.25,-0.112713749441315,0.005447658377215,0.6777178824903635,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.26,-0.1069974746023419,0.0005180339053463,0.8039791016669413,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.27,-0.1245513546554242,0.0015747113716811,0.6508749705346454,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.28,-0.1112177399384551,0.0089605350829951,0.7473277406471558,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.29,-0.1214113106348061,0.0025730261528844,0.6842855801434738,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.3,-0.1265828310010676,0.0067820619623301,0.8448973560709043,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.31,-0.1324142327430404,0.0041738578865742,0.9236401589438296,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.32,-0.1240520252092189,0.0102095937276281,0.7221721723154064,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.33,-0.1412470989099829,0.00090182908429,0.7051974845734851,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.34,-0.1420629471547107,0.0038435428892381,0.6460841348476523,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.35,-0.1465722028225002,0.0010950563719948,0.6818437523409203,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.36,-0.1380293328515919,0.0031071507238476,0.90234165333058,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.37,-0.1417802860306567,0.0045301703966278,0.6669628366985032,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.38,-0.1242040849619307,0.0141878021908482,0.9624360241327916,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.39,-0.1467991388893832,0.0003246909691848,0.8494885767316513,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.4,-0.1469003977492643,0.0013042087014824,0.910447910995325,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.41,-0.1454876141941128,0.0102227964125641,0.8118171485189087,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.42,-0.1439191215016859,0.0074366916931293,1.0,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.43,-0.1428223528778146,0.0054054201441554,0.9410813438337892,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.44,-0.1459505093808286,0.0045946951731923,0.8779415206944475,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.45,-0.144456142258624,0.0098964918780586,0.7741040398166651,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.46,-0.144575582036483,0.0020657312532103,0.7902230521014183,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.47,-0.1447557400392304,0.0097718377269712,0.9271674552978192,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.48,-0.1454742080308122,0.0066968436657444,0.7498156656430793,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.49,-0.1459903793316508,0.0014954571378194,0.7261199012070473,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.5,-0.1448281476977775,0.006892948592803,0.9962862074410064,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.51,-0.1443832511504629,0.0046282494096956,0.8154600911167289,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.52,-0.1404576596133329,0.004110581501438,0.7916646721420652,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.53,-0.1458150838074928,0.0078581101053987,0.9491575698707552,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.54,-0.1510850926682817,0.0032124537799364,0.9125782427550158,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.55,-0.1467903616540849,0.0009441387244849,0.941422167528102,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.56,-0.1425922785383234,0.0050726726870848,0.9961637416138268,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.57,-0.1399015844763032,0.0012498172516249,0.6703528106809773,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.58,-0.1480284960370872,0.002915614770238,0.7057296799712497,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.59,-0.1491862006039203,0.0006727300168687,0.7320216061699538,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.6,-0.1481017038505558,0.0003510611050145,0.9115057869729188,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.61,-0.149937055764157,0.0029584641028258,0.9519513888936566,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.62,-0.1486286784895724,0.0012178503639279,0.7276388265085134,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.63,-0.1458567831855649,0.0020588636287615,0.9364281174690968,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.64,-0.1442751301094081,0.0030447835302187,0.901832334927504,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.65,-0.147196245252437,0.004964922289071,0.8898539778620285,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.66,-0.1474716092874068,0.0033576511285488,0.8050810061498419,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.67,-0.1419920539250512,0.0097470198646326,0.6886421438541964,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.68,-0.1454940303720708,0.0047486622260497,0.7868902138991869,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.69,-0.1409337032830112,0.0092052068135093,0.7424227943614319,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.7,-0.1465819729109159,0.0086948817999528,0.6391529451466482,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.71,-0.1464159165319426,4.5462397446436e-05,0.8765412773340453,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.72,-0.1423556621993662,0.005841082273272,0.7867006220121221,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.73,-0.1441583124715538,0.0056125977251112,0.6999493394110986,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.74,-0.1479689221555616,0.00176861024731,0.7309166347329142,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.75,-0.1412019078193548,0.0047685361317497,0.6662013533968542,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.76,-0.146413755403532,0.0056414169322875,0.5646455176938683,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.77,-0.1496597940592934,0.0064342383189074,0.7798295183058465,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.78,-0.1519320857301212,7.044342401881851e-05,0.7059417559169998,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.79,-0.1493233912058121,0.0031073377946081,0.7237242245043292,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.8,-0.1481021801048833,0.0031519182874384,0.6501947357525831,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.81,-0.1540750443887606,0.000493454350906,0.8635348638712739,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.82,-0.1501129516473395,0.0065006946030065,0.963012892586156,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.83,-0.1511907569461382,0.0013250256938852,0.7245957509931122,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.84,-0.1485263414834521,0.0006811460194738,0.8473054866656861,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.85,-0.1472377896939336,0.0017675123744767,0.6942389656855944,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.86,-0.1498815852526666,0.0041583127893392,0.6469075654955806,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.87,-0.1476020397218815,0.0038370753374445,0.9895974550800444,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.88,-0.1459518554160093,0.0042411935565428,0.5738107994181281,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.89,-0.1528501303345661,0.0002522198971065,0.8404724758444088,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.9,-0.153600702979559,0.0006263924884925,0.765783421125131,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.91,-0.1518744105156659,0.0016257489504862,0.531465473161725,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.92,-0.1508149889792549,0.0019868209564076,0.7568590808882236,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.93,-0.1506076392797933,0.0032454298200875,0.8936605861340463,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.94,-0.1526683540873178,0.0020340250724252,0.9394655633527008,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.95,-0.1508943090242917,0.0008879357426433,0.8184652007558305,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.96,-0.1494887583601451,0.0028595703694886,0.6941821440842645,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.97,-0.1498251005046385,0.0045463033404932,0.8759252187563704,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.98,-0.153561831628558,0.001455488401104,0.8113129281027298,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,0.99,-0.149038110777802,0.00579353889737,0.9519418987369364,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,22,1.0,-0.1520384841176284,0.0028397345373517,0.8305195046285477,eta_flip:eta_0.25:22
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,0.01,-0.0017624239270822,4.582694507650886e-07,0.9553886578963812,eta_flip:eta_0.25:23
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,0.02,-0.0021558112666967,2.4489310659722985e-05,0.7763095785797048,eta_flip:eta_0.25:23
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,0.03,-0.002908934039276,1.1440187271804769e-05,0.998871377917624,eta_flip:eta_0.25:23
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,0.04,-0.004163381806559,4.645005230481236e-05,0.5952812636372778,eta_flip:eta_0.25:23
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,23,0.05,-0.0059550266182289,2.835049058571592e-05,0.6843671673533245,eta_flip:eta_0.25:23
