source,case_id,case_label,eta,nmstv,ref_id,method,n_radius,dphi_min,dphi_min_radius,curvature_max,curvature_max_radius,curvature_sign_changes,A_kappa
mnist_rule,even_odd,even odd,,0.4932864276461805,28,savgol_11_3,100,-0.18098874711111207,0.93,2.3407786237602686,0.85,28,0.3816269151190768
mnist_rule,even_odd,even odd,,0.4932864276461805,28,savgol_21_3,100,-0.14661577371394766,0.17,0.6145270284587712,0.66,10,0.1301413042488968
mnist_rule,even_odd,even odd,,0.4932864276461805,28,coarsen_0p05,21,-0.13675183926741608,0.25,0.8669729206350301,0.85,7,0.14729764486191924
mnist_rule,even_odd,even odd,,0.4932864276461805,28,coarsen_0p10,11,-0.13613170461349952,0.2,0.29717477324460234,0.4,2,0.08203977002573175
mnist_rule,even_odd,even odd,,0.4932864276461805,29,raw_gradient,100,-0.6888968239182788,1.0,41.33619888107988,0.7,42,4.191538058293975
mnist_rule,even_odd,even odd,,0.4932864276461805,29,moving_avg_7,100,-0.38965978091336795,1.0,5.46712085980671,0.59,34,0.7702005780210679
mnist_rule,even_odd,even odd,,0.4932864276461805,29,savgol_11_3,100,-0.23073658011400766,0.67,3.816622626509748,0.94,22,0.45229823848887285
mnist_rule,even_odd,even odd,,0.4932864276461805,29,savgol_21_3,100,-0.13802900316934794,0.23,0.5981618966802291,0.45,13,0.12908566480555453
mnist_rule,even_odd,even odd,,0.4932864276461805,29,coarsen_0p05,21,-0.128280855668052,0.2,0.9745929856207415,0.7,5,0.17500594600474476
mnist_rule,even_odd,even odd,,0.4932864276461805,29,coarsen_0p10,11,-0.11901937331906151,0.2,0.2627659879314106,0.7,3,0.08393343785782328
