N,r,branch,phi_emp,phi_theory,finiteN_error
160,0.6,full_mixed_maxQ_min_s_eta,1.3495290525021917,1.357282304070904,-0.007753251568712427
160,0.65,full_mixed_maxQ_min_s_eta,1.4209315469253736,1.4289355069251712,-0.008003959999797639
160,0.7,full_mixed_maxQ_min_s_eta,1.4851319149485689,1.493547552487397,-0.008415637538828014
160,0.75,full_mixed_maxQ_min_s_eta,1.5426934713631155,1.5511605431414393,-0.008467071778323731
160,0.8,full_mixed_maxQ_min_s_eta,1.5943413958579136,1.60339754697078,-0.009056151112866395
160,0.85,full_mixed_maxQ_min_s_eta,1.640430826778097,1.6492125006435714,-0.00878167386547446
160,0.9,full_mixed_maxQ_min_s_eta,1.681434815953741,1.6908343352794817,-0.00939951932574079
160,0.95,full_mixed_maxQ_min_s_eta,1.7176418031951912,1.7272859812259171,-0.009644178030725925
160,1.0,full_mixed_maxQ_min_s_eta,1.7492341814583,1.7584589488555915,-0.009224767397291611
160,1.05,full_mixed_maxQ_min_s_eta,1.7765386019368266,1.7863090269966624,-0.00977042505983583
160,1.1,full_mixed_maxQ_min_s_eta,1.7996944069619758,1.8099262431791896,-0.010231836217213797
160,1.15,full_mixed_maxQ_min_s_eta,1.818927771389748,1.8292330623557869,-0.010305290966038827
160,1.2,full_mixed_maxQ_min_s_eta,1.8342697484939237,1.844533839439612,-0.010264090945688364
160,1.25,full_mixed_maxQ_min_s_eta,1.8459214948744869,1.8560770053045967,-0.010155510430109871
160,1.3,full_mixed_maxQ_min_s_eta,1.853977913843317,1.864045586352244,-0.010067672508927039
160,1.35,full_mixed_maxQ_min_s_eta,1.8584218674622304,1.8685758490161573,-0.010153981553926883
160,1.4,full_mixed_maxQ_min_s_eta,1.8595224642282848,1.869763455597824,-0.010240991369539154
160,1.45,full_mixed_maxQ_min_s_eta,1.857255982658909,1.8676674033110112,-0.01041142065210221
160,1.5,full_mixed_maxQ_min_s_eta,1.8516494599741748,1.8623121610175604,-0.010662701043385514
160,1.55,full_mixed_maxQ_min_s_eta,1.8427760462287477,1.853688218505631,-0.010912172276883236
160,1.6,full_mixed_maxQ_min_s_eta,1.8307805881926424,1.841751102263772,-0.010970514071129589
160,1.65,full_mixed_maxQ_min_s_eta,1.8155923966969585,1.8264187606030624,-0.01082636390610392
160,1.7,full_mixed_maxQ_min_s_eta,1.7972861955240218,1.8075670534628256,-0.010280857938803845
160,1.75,full_mixed_maxQ_min_s_eta,1.7759088855132497,1.7850228676650473,-0.009113982151797595
160,1.8,full_mixed_maxQ_min_s_eta,1.7515441704672634,1.7611327879881786,-0.009588617520915221
160,1.85,full_mixed_maxQ_min_s_eta,1.724139620113392,1.7347628473654049,-0.010623227252012812
160,1.9,full_mixed_maxQ_min_s_eta,1.6937633327477233,1.7049115192535549,-0.011148186505831603
160,1.95,full_mixed_maxQ_min_s_eta,1.6604323986752347,1.6713427011174669,-0.010910302442232123
160,2.0,full_mixed_maxQ_min_s_eta,1.6242284128047657,1.6337539149108635,-0.009525502106097816
160,2.05,full_mixed_maxQ_min_s_eta,1.585110737530915,1.5936082801390823,-0.008497542608167263
160,2.1,full_mixed_maxQ_min_s_eta,1.5430671934053442,1.5534090002509686,-0.010341806845624468
160,2.15,full_mixed_maxQ_min_s_eta,1.4982286465323025,1.5093916044699691,-0.01116295793766664
160,2.2,full_mixed_maxQ_min_s_eta,1.4505048665577616,1.4611926561526891,-0.010687789594927555
320,0.15,boundary_mixed_eta0,0.0,0.0,0.0
320,0.2,boundary_mixed_eta0,0.2862473183215338,0.2870479475921974,-0.0008006292706636553
320,0.25,boundary_mixed_eta0,0.5078329551966796,0.5092107623736974,-0.0013778071770178535
320,0.3,boundary_mixed_eta0,0.6882660184818358,0.6900705986726179,-0.0018045801907821124
320,0.35,boundary_mixed_eta0,0.8400317509958182,0.8421017754938938,-0.0020700244980755844
320,0.4,boundary_mixed_eta0,0.97053618229331,0.9726272381695418,-0.0020910558762318177
