rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
real_even_odd,0.99,-0.07433265059352492,0.003270562845027523,0.0005971203486532822,30,30,complete,False
real_even_odd,1.0,-0.07414464174982165,0.00356956611942351,0.0006517106280381454,30,30,complete,False
teacher_nn,0.01,-0.0013242039003868832,0.0007945673889903095,0.0001450674941359915,30,30,complete,True
teacher_nn,0.02,-0.0015143121595451033,0.0008654250495265962,0.0001580042738185808,30,30,complete,True
teacher_nn,0.03,-0.0018597040727010865,0.0009817645259697749,0.00017924485901067073,30,30,complete,True
teacher_nn,0.04,-0.002392951402687887,0.0011445537661978467,0.00020896597200801818,30,30,complete,True
teacher_nn,0.05,-0.0031157934669608462,0.0013256923919824537,0.0002420372091339236,30,30,complete,True
teacher_nn,0.06,-0.004021113055371593,0.001538682620273979,0.0002809237266550713,30,30,complete,True
teacher_nn,0.07,-0.0050812547432351396,0.001751082481969104,0.00031970245847553715,30,30,complete,True
teacher_nn,0.08,-0.00632336547689224,0.0019740146568415847,0.0003604041187993185,30,30,complete,True
teacher_nn,0.09,-0.007680579650985267,0.0021717124848625274,0.000396498638791601,30,30,complete,True
teacher_nn,0.1,-0.009208027248319121,0.002414555903783479,0.0004408355782864949,30,30,complete,True
teacher_nn,0.11,-0.010733119696408467,0.002552879712997079,0.0004660899351352715,30,30,complete,True
teacher_nn,0.12,-0.012375440268939202,0.0027337000607913766,0.000499103062916227,30,30,complete,True
teacher_nn,0.13,-0.01403671788866318,0.0028520694954575665,0.0005207142660781625,30,30,complete,True
teacher_nn,0.14,-0.01602304747800762,0.0031845243631212633,0.0005814119428687629,30,30,complete,True
teacher_nn,0.15,-0.017885409629313485,0.0033023279310574628,0.0006029198333731792,30,30,complete,True
teacher_nn,0.16,-0.019838424124497604,0.0035019356045375913,0.0006393630418452432,30,30,complete,True
teacher_nn,0.17,-0.021228982881982175,0.0034760929028194625,0.0006346448316192776,30,30,complete,True
teacher_nn,0.18,-0.02298134810754546,0.0037316341309780563,0.000681300063297623,30,30,complete,False
teacher_nn,0.19,-0.024942648685927556,0.0037828704808876797,0.0006906544981675326,30,30,complete,True
