rule,ref_id,delta_phi_r_0.1,delta_phi_r_0.2,delta_phi_r_0.3,delta_phi_r_0.4,delta_phi_r_0.5,delta_phi_r_0.6,delta_phi_r_0.7,delta_phi_r_0.8,delta_phi_r_0.9,delta_phi_r_1.0,delta_phi_r_1.1,delta_phi_r_1.2,delta_phi_r_1.3,delta_phi_r_1.4,delta_phi_r_1.5,delta_phi_r_1.6,delta_phi_r_1.7,delta_phi_r_1.8,delta_phi_r_1.9,delta_phi_r_2.0,delta_phi_r_2.1,delta_phi_r_2.2,delta_phi_r_2.3,delta_phi_r_2.4,delta_phi_r_2.5
random_label,54,0.0,-0.0599896378316105,-0.113028293511809,-0.1245303788378034,-0.1306738204877582,-0.1300264779900907,-0.1339045395098387,-0.1358868364071602,-0.1372502376300687,-0.1402555715824929,-0.1415048900260568,-0.1436392405098306,-0.1412704052732297,-0.1449114477901598,-0.1458992633997641,-0.1481676135510488,-0.1457570754025259,-0.1469578292472737,-0.1462409743465829,-0.1497168014172534,-0.1515163887732787,-0.1535377425183011,-0.155990206683808,-0.1558376677638253,-0.1518810654719851
random_label,55,0.0,-0.0854778297112106,-0.1332147891670327,-0.1316254243224859,-0.1257401094920105,-0.1318085748302781,-0.133457157626778,-0.1329745898865122,-0.1355222563120891,-0.1351060750698156,-0.1353127330259281,-0.1362086576115529,-0.1393765447139493,-0.1372376152386163,-0.1363842144699085,-0.1432915368038108,-0.1420719811924247,-0.1390331573205964,-0.1427161267284539,-0.146721444496906,-0.1407379729066139,-0.1454797541084825,-0.1484693964183804,-0.1481692769486107,-0.1514825910356209
random_label,56,0.0,-0.0745363356339691,-0.1265120348678099,-0.136858111976775,-0.1263045832671991,-0.1256872816484667,-0.13179573454056,-0.1317503560099623,-0.1310718678068896,-0.1346284789355795,-0.1330399110376001,-0.134349234085702,-0.1370789182237151,-0.1356363493618733,-0.1369876899446945,-0.1372019550954242,-0.1400708608584174,-0.1391728990449682,-0.1420998121852076,-0.1441236477753953,-0.142155362930345,-0.1483171845264015,-0.1432669105951244,-0.1484441029950906,-0.1524128301522477
random_label,57,0.0,-0.0636560324929929,-0.1191019435547479,-0.1257096240769067,-0.1334469766210354,-0.1330856509066674,-0.1359434346198862,-0.133782146280172,-0.1380594524585698,-0.1364269476512861,-0.1368895843970242,-0.1384470422242207,-0.1392649455016797,-0.1422698372822973,-0.1422068818687968,-0.1363932700936768,-0.1418519549683106,-0.1449609029371438,-0.1465111770705054,-0.1477667318435341,-0.1479951350488446,-0.1481540217785742,-0.1499128941829961,-0.15369117449395,-0.1543055587228383
random_label,58,0.0,-0.0631030329915652,-0.1069517882078027,-0.1219962926228146,-0.1346997051503547,-0.137683007557884,-0.1374135001141599,-0.1396703361268832,-0.1376179267173071,-0.1359708683938313,-0.1391725260315067,-0.1429790176434532,-0.141259534147577,-0.1434618722434231,-0.1442171895432984,-0.1432901409176491,-0.1424992906008748,-0.1466955926064569,-0.1512047504954381,-0.1496858847093058,-0.1528172645130243,-0.155678756851363,-0.1513499473956144,-0.1571551423010919,-0.1602895834124014
random_label,59,0.0,-0.058908034020984,-0.1097048409771785,-0.1303333401921531,-0.1359890976308333,-0.1407984810175444,-0.1394099874438805,-0.141018932792043,-0.1420481976261415,-0.1408142636222147,-0.1450385521987751,-0.1426034609363934,-0.1399366572666922,-0.1412865101699413,-0.1456299493618134,-0.1401948958551366,-0.1508825363664545,-0.1439264942799288,-0.1473468322929364,-0.151851503814307,-0.1503989847397997,-0.1521929821217842,-0.1510901243127944,-0.1485775701380609,-0.1538171540545918
random_label,1000,0.0,-0.0730217802186152,-0.1158945920667626,-0.1335527814162496,-0.1211253078382516,-0.1248213326673677,-0.126001080511823,-0.1261042346829589,-0.1259414809991232,-0.126966381990184,-0.1284374799061077,-0.1302714038927796,-0.1279984616753615,-0.1300307587530454,-0.1337682386288702,-0.1329509781414252,-0.1386150069675981,-0.138316646894119,-0.1347146324618541,-0.1410529934631674,-0.1384183533561724,-0.1340999250135983,-0.1426154213184857,-0.1465037881406348,-0.1447215261059478
random_label,1001,0.0,-0.0753282338325106,-0.1304530760737353,-0.1443973955045399,-0.1334882289787536,-0.1287703424706374,-0.1308711148379149,-0.1346595639042483,-0.127898931873572,-0.1330490700660407,-0.1331992499233456,-0.1322491185877115,-0.1336400330473967,-0.1348994850432472,-0.1373740462136204,-0.1429039624151708,-0.1374659526007892,-0.1403491547479598,-0.1402106695658782,-0.1456126712574235,-0.1450177700696765,-0.14462977237941,-0.1460899236436108,-0.1475587774186562,-0.1459366821182918
random_label,1002,0.0,-0.0554208565181864,-0.1041146798739416,-0.1225686264532221,-0.1379755395415546,-0.1346547327536606,-0.1314384097982181,-0.1396642592007524,-0.1385855196343516,-0.1377445116313072,-0.1374685302246203,-0.139930122933088,-0.1426937412093444,-0.1450147186334074,-0.1464328486861054,-0.1460617020225345,-0.1478187221332269,-0.1504979043393781,-0.1480485283670232,-0.1447510341344214,-0.1491392906897266,-0.1512729981599312,-0.1565162754655867,-0.1580920889518692,-0.1563510568011175
random_label,1003,0.0,-0.05831587272285,-0.1125014065013592,-0.1262155531747009,-0.118276192092554,-0.1300991495187714,-0.1315156587247974,-0.1304736620289093,-0.1279592542257561,-0.1280668806962009,-0.1313477098011913,-0.133692675954287,-0.1364271049157849,-0.1347072468212787,-0.1402044835843564,-0.1395688175895446,-0.1395128942478277,-0.1419674329883572,-0.1404305114598845,-0.1395786811210742,-0.1409132171258635,-0.1461706745494091,-0.1459190619398152,-0.1445558574549139,-0.1488664390387392
random_label,1004,0.0,-0.0634733086603935,-0.109104620968146,-0.1349700526794758,-0.1358341505633282,-0.1377752868811847,-0.1398260947482171,-0.1406760116179904,-0.1370010129087271,-0.1349761491906733,-0.1448586319135548,-0.1409054970010942,-0.143719423746649,-0.1416590854955099,-0.1475260057554203,-0.1413278010630848,-0.1440211392858045,-0.1456953644947893,-0.1501159078896539,-0.1489110333519609,-0.145366621996227,-0.1505705950546695,-0.1524254625532061,-0.1539156828800421,-0.1597435767682368
random_label,1005,0.0,-0.0807749655388736,-0.1190313818971759,-0.1358404680245512,-0.1277300105837457,-0.1296662502546468,-0.1300827925103345,-0.1299346860627187,-0.1264218290379182,-0.128421193507303,-0.1314531396531431,-0.132443661567494,-0.134567396369319,-0.1313871448087978,-0.1327677103325821,-0.1330024720608543,-0.1334754401056656,-0.1394339622309921,-0.1371719933260048,-0.1392523331894425,-0.1430715530032152,-0.1422840486966126,-0.1439020193381573,-0.1441665952620619,-0.1486550879383709
random_label,1006,0.0,-0.0670122832901637,-0.120782470765185,-0.1331508370056512,-0.1321931396136532,-0.1278201584820839,-0.1302010052749683,-0.1343867986104908,-0.1332805905444609,-0.1343576468747667,-0.1324763686926558,-0.1322379828989061,-0.1327936874158236,-0.1319887518531693,-0.1407470314545422,-0.1379328044850918,-0.1408522448761075,-0.1403531689190351,-0.1399371521684339,-0.1438208812093708,-0.1466875932716469,-0.1420736718310755,-0.1455093367153129,-0.1457183449588038,-0.1480911568949498
random_label,1007,0.0,-0.0659972371677473,-0.1150817577040067,-0.135271294584632,-0.1355156914087393,-0.1349627552560887,-0.1321164377915081,-0.1363078799420694,-0.1346521435966548,-0.141417423563741,-0.1366958195317205,-0.1352600015330718,-0.1386723986046165,-0.1378655847385952,-0.1420798034830138,-0.1418337629396422,-0.1427280486522845,-0.1472035609860006,-0.1495237435533253,-0.1476033783731628,-0.1492287846838604,-0.1540060441909406,-0.1515502948266108,-0.1514091941759779,-0.1549210912028255
random_label,1008,0.0,-0.0719609257171177,-0.1164119291249908,-0.1364526022336299,-0.132970456780598,-0.1356212968016514,-0.1369654412118533,-0.1334512923548752,-0.1388421120397233,-0.1350131818012488,-0.1408127618867641,-0.1395104918034135,-0.1416180111474284,-0.1403484239713322,-0.140596898925194,-0.1445432187503167,-0.1434132567848747,-0.1471217788306462,-0.1465043979258169,-0.1448127020097258,-0.1481032660388286,-0.1490340821268166,-0.1533091499049401,-0.1516616668011138,-0.151814152577432
random_label,1009,0.0,-0.0634790704160432,-0.1190842094245747,-0.1396213569991254,-0.1438917370699958,-0.1429655390711697,-0.1426708390767205,-0.1373699786344271,-0.1386808743752832,-0.1407900314029821,-0.1377915019748842,-0.1391466331227897,-0.1408255533914855,-0.1389151782749899,-0.1423818616856131,-0.1442979483040224,-0.1454422310591882,-0.1464695259830001,-0.1510982242581588,-0.1478153485607808,-0.1499234147005864,-0.1519227543197194,-0.1495102670138209,-0.1542622442298182,-0.1519510485088043
random_label,1010,0.0,-0.0757931554849526,-0.1128776997214093,-0.11998558389583,-0.1216414620688225,-0.1212588246463303,-0.1216846626383272,-0.1238441062240006,-0.1216540158073458,-0.1274434541336486,-0.1288026178023524,-0.1284283931297446,-0.1299483228537321,-0.1307360031270266,-0.1318595970498262,-0.1365955916785967,-0.1367107864661101,-0.1352989433387148,-0.1356074530765978,-0.1379250634103325,-0.1385430381576068,-0.1389799429250237,-0.1433744044451634,-0.1464250654004471,-0.1421686768501953
random_label,1011,0.0,-0.0628984934086261,-0.1214425306176271,-0.1345144993244129,-0.137924396458387,-0.1364620715616908,-0.1364657447012866,-0.1370775087221469,-0.1370391738147996,-0.1360656689928062,-0.1404282831585029,-0.1411031625680117,-0.1401597454179687,-0.1423039959732,-0.1409545633912279,-0.1478139585524414,-0.1458050378006184,-0.1445559277419005,-0.14469482888175,-0.148111154033231,-0.1467125577574453,-0.153567699652129,-0.1529625026712424,-0.1529422940821049,-0.1527507002295715
random_label,1012,0.0,-0.0574365448194287,-0.1273258554093126,-0.1307791752714743,-0.1335408997330962,-0.1334829672898362,-0.1271339683074895,-0.1364220709280317,-0.1360052043235544,-0.1348630218181067,-0.138572922517455,-0.1332638813277923,-0.1336224833974983,-0.1382600633558918,-0.1386550999382875,-0.1354289591616159,-0.1412020331980397,-0.1438385446025237,-0.1484868690112653,-0.1447922593887387,-0.1528731258118322,-0.1468265437678055,-0.1473617418996548,-0.1497319034103688,-0.1518725303206692
random_label,1013,0.0,-0.0651131496988613,-0.1170035959950538,-0.1256649559674374,-0.1343249312464485,-0.1313263743993624,-0.1303610686974108,-0.1320596010289321,-0.1297185236534828,-0.1339780782478443,-0.1334279650519107,-0.1328300620030893,-0.1306389673854615,-0.1369346886086332,-0.1370116296358976,-0.1356299578774664,-0.1379099991424769,-0.1433477621337701,-0.1409880810005895,-0.145094548774228,-0.1437952810874683,-0.1462269586557895,-0.1486330507156899,-0.1492322239364011,-0.1472750863112785
random_label,1014,0.0,-0.0657854563532937,-0.1136490393085963,-0.1306137467768142,-0.1367619913349207,-0.1425330807518422,-0.1385723127741976,-0.136631860086098,-0.1375968438901588,-0.1389615664643355,-0.1424767466811257,-0.1408985267511089,-0.1399241335642317,-0.1401825846456193,-0.1425938748112527,-0.1486954437737877,-0.1446353125668683,-0.1462013900683394,-0.146026815474184,-0.1469055958479326,-0.1491008820989661,-0.1508605194965253,-0.1530824441622668,-0.1541385915993454,-0.1529740313025994
random_label,1015,0.0,-0.0720398242855451,-0.1246815423132892,-0.1300406440613221,-0.1336153775416006,-0.1268903309282857,-0.1303739069143984,-0.1359294444235343,-0.1342320039095014,-0.1368862698346271,-0.136542032904326,-0.1398388684531056,-0.139288083913282,-0.1406865938237335,-0.140482334209173,-0.1410751261118027,-0.1455365968435059,-0.1424608331288707,-0.146167931659337,-0.1437938107734307,-0.1495967571784608,-0.1487319343622856,-0.1485759095820654,-0.1483975179373546,-0.1538605376713364
random_label,1016,0.0,-0.0740785490706583,-0.1191710511769507,-0.1390146047998563,-0.1320435327032817,-0.1320647499779879,-0.1310851876377797,-0.1305961298020964,-0.1328500288143199,-0.1388851869096304,-0.1349345621985703,-0.136283183041042,-0.1372888745231553,-0.1404238859724754,-0.1397736772763998,-0.1369903364334293,-0.1435640005449787,-0.143592070121099,-0.1413370347501764,-0.1472146312183737,-0.1477821872280729,-0.1498388167349032,-0.1508065216395361,-0.1540298960353511,-0.1546352169125784
random_label,1017,0.0,-0.0646169199432904,-0.1250205403926999,-0.136952733650609,-0.1374645279471445,-0.1366676011437641,-0.137421375093588,-0.137040682682138,-0.137502751894043,-0.142384271524709,-0.140304340543533,-0.1397155617153474,-0.1427058768768186,-0.1423164288456216,-0.143985976495366,-0.1446456810850463,-0.1460313453127698,-0.1479195038499491,-0.144898314885676,-0.1466259208884063,-0.1548359351775364,-0.14972881583282,-0.1566380044146317,-0.1580486670203046,-0.1561697974327758
random_label,1018,0.0,-0.0560446267918681,-0.1167106561855787,-0.1339499006519779,-0.1336599189173796,-0.1345963831079715,-0.131703129017751,-0.1360360605137013,-0.1369340314761284,-0.1367224133046794,-0.1404729764109611,-0.1383182384581131,-0.1396419325778824,-0.1404752669150637,-0.145556048521929,-0.1406718918384827,-0.1467877576949023,-0.146638320725179,-0.1459628843895293,-0.1473720820858057,-0.148142208718848,-0.1517996371619128,-0.1530112335445913,-0.1530091021277229,-0.1559861166828275
random_label,1019,0.0,-0.0647353130001677,-0.1097644071909882,-0.1244858635284356,-0.1440573149839028,-0.1405844508081971,-0.1426668259272428,-0.1398236119186205,-0.1458994869605437,-0.1378181496460796,-0.1384673810724452,-0.1392223639676534,-0.1425112640506947,-0.1446625122059693,-0.1474436829907948,-0.1476936041035013,-0.1473513202522053,-0.1453748666335349,-0.150068446952677,-0.1489390746272876,-0.1531732260792325,-0.1506745290289312,-0.1559649707485949,-0.1557925050478529,-0.1595857599326107
random_label,1020,0.0,-0.0753246209018419,-0.1207022421403509,-0.1226319444616737,-0.1229840058295647,-0.1221865254148894,-0.1222840593441948,-0.1256407086861748,-0.1246925663140891,-0.1239101608758684,-0.1260941725484272,-0.1307118737337076,-0.1306168335255025,-0.1286512947732231,-0.1322806484368788,-0.1326412559604823,-0.1373639084162396,-0.1359825471936712,-0.1340357302153262,-0.1373679029919647,-0.141176584507575,-0.1427030861434872,-0.1449414418198939,-0.1441735356403415,-0.1394064430820533
random_label,1021,0.0,-0.0546086131804362,-0.1086827188188026,-0.12816039033929,-0.1324042789833125,-0.1294604765416347,-0.1299628236658892,-0.1343756051939851,-0.1310316053371652,-0.1335818915010866,-0.1346561981228181,-0.1364028429835286,-0.1396469661841743,-0.1410591074688213,-0.1407904070369349,-0.1406528709157266,-0.143676842019081,-0.1465056296952877,-0.1463109503669571,-0.1436731584045479,-0.1507051853982509,-0.1510704895759747,-0.1465620839470059,-0.1526972997970891,-0.1527732543217791
random_label,1022,0.0,-0.0691906342292206,-0.1199234657631604,-0.122531240237875,-0.1254148090072749,-0.1308638632691935,-0.1305225049549826,-0.1306434543397518,-0.1299588173468513,-0.1322523467929768,-0.1350153374441478,-0.1344991165002411,-0.1397114749135647,-0.1373623853749387,-0.1353534270376109,-0.1378803207029927,-0.1402647128052642,-0.1415529718279246,-0.1478171733963471,-0.14456594086212,-0.1393208058645509,-0.1518683298328068,-0.1510004174035463,-0.1497658195784066,-0.1479569605752991
random_label,1023,0.0,-0.0743402756353828,-0.1249822790851614,-0.14267701125017,-0.1411619469652276,-0.1416659584326984,-0.1408238233927014,-0.134696138369645,-0.133960947639626,-0.1344436810961293,-0.14134084174839,-0.1378978053694031,-0.1395022079720774,-0.1421061799896249,-0.1438320303088748,-0.1418351986086697,-0.1421862838072186,-0.1447281784690421,-0.1484027264195101,-0.1470427228154375,-0.1470081151394597,-0.1439404974231622,-0.1502283114130642,-0.1514850123432042,-0.1481306236713571
random_label,1024,0.0,-0.0724328568890251,-0.1262836847954927,-0.1355245557911239,-0.1269613753345469,-0.1338491626131296,-0.1350806360951552,-0.128679147724666,-0.1312746498929008,-0.1304787645648326,-0.1370635550554186,-0.1373485258199909,-0.136326378290754,-0.1320960666739323,-0.1388116077957893,-0.1361906001673977,-0.1385364362468626,-0.1385442163185499,-0.14236306003171,-0.1438041550308761,-0.1431344492037004,-0.1448402904214559,-0.1533230417473324,-0.1442957434356473,-0.1495535692084338
random_label,1025,0.0,-0.0788603164597792,-0.1318773340212876,-0.1260139427253517,-0.1321678330982611,-0.1254134849337243,-0.1273691668981366,-0.1297721592668475,-0.1259964189758267,-0.1278347679466484,-0.1271742920127754,-0.1293838539509444,-0.1288579229184121,-0.1325591073214153,-0.1296261597339088,-0.1378721241548749,-0.1339447112469372,-0.1357784039084786,-0.1410402258910361,-0.1400903124982508,-0.1445453154533596,-0.1399325293124187,-0.1448020406884003,-0.146586978598402,-0.1397738308970801
random_label,1026,0.0,-0.0668349603339907,-0.1036767509937881,-0.1263491383897497,-0.1227386301080308,-0.1277243679446947,-0.1254894795939548,-0.1243750127346021,-0.1312752313748957,-0.130823657925846,-0.1292573453112279,-0.1302892567996093,-0.1294509101461515,-0.1347303912892586,-0.135983233579607,-0.1352664884924782,-0.1393297660536682,-0.136536639768861,-0.1375950112928758,-0.142638402129685,-0.1428026519737209,-0.1428094188121547,-0.1492856814900418,-0.1452537399357251,-0.1433350123826285
random_label,1027,0.0,-0.0630030117263972,-0.1142979597904383,-0.1319984601992573,-0.1450648142999216,-0.1389951619653446,-0.1381861207718635,-0.1419539857392105,-0.1450528806064735,-0.1327112398868921,-0.1416611415185502,-0.1397872127267295,-0.1418133611826549,-0.1456099244665729,-0.1449960892797918,-0.1464288234659888,-0.1474463307829139,-0.1471410135277274,-0.1508352547997621,-0.1506238820751282,-0.1506604587707528,-0.1527928375601825,-0.1563054464001353,-0.1561554538323379,-0.1568167244921433
random_label,1028,0.0,-0.0561409038798897,-0.1110876912386879,-0.1350069497029532,-0.1378405085875418,-0.1321192559783665,-0.1382326342141127,-0.136215664259372,-0.1352047994159636,-0.1356652633766361,-0.135712877114258,-0.1372728777100434,-0.1373821907700218,-0.1401370053214262,-0.139943642836843,-0.1388571081088607,-0.1451979987347685,-0.1428970660084576,-0.145706306737777,-0.1496012444632239,-0.1512469471473198,-0.153045195048679,-0.152590490353608,-0.1527390800702926,-0.1534549887921429
