rule,ref_id,phi_curve_cluster,pc1,pc2,pc3,mean_delta_phi,final_delta_phi
teacher_nn,4,1,-2.788617544841262,1.032036961904916,2.658068829323869,-0.0949704926679278,-0.1317240588452245
teacher_nn,5,0,1.5216015859659178,2.4377756141588622,0.9795642717757631,-0.09627603414689767,-0.1451485967457091
teacher_nn,6,1,-3.210274950956421,-0.19711428679996282,-0.3645960439727208,-0.0971366941290549,-0.140397441296759
teacher_nn,7,1,0.010892512817061018,2.8949840654462453,0.9126446156496861,-0.09557967818720246,-0.1430440754107359
teacher_nn,8,1,-0.7775981851630477,-1.3812790422799532,0.10370185855724122,-0.09801157690696333,-0.141868866482216
teacher_nn,9,0,0.9555054839211583,-0.6448667585627218,1.9061919772440696,-0.09763874203074145,-0.1348117676699778
teacher_nn,10,1,0.18533059450683242,3.9994725635122146,-0.7730667602426762,-0.09552645180626734,-0.1494138707437961
teacher_nn,11,0,0.49730767373552653,-1.088114453013236,1.709255947526915,-0.09818252779626559,-0.143200729534997
teacher_nn,12,0,0.8040141195545308,0.5842111817164451,-0.31989791184729266,-0.09730305489440148,-0.1413770016500073
teacher_nn,13,1,-2.530656119768944,2.746549047776845,2.243863659580111,-0.09432499941555345,-0.1302193780976734
teacher_nn,14,0,2.2955331216181114,-2.2302687141745654,-0.207359607237176,-0.09945909176978054,-0.1369361373562975
teacher_nn,15,1,-1.9557661622557225,0.7879472895727092,-0.3944202996998583,-0.09676462329505188,-0.1368039602917589
teacher_nn,16,0,3.491777934019784,-0.31986547737689847,-2.474163488082626,-0.09893119959606857,-0.1469898603947137
teacher_nn,17,1,-0.19115384922602704,-0.5420611909940665,0.04888835242766864,-0.09781773778935421,-0.140580193107688
teacher_nn,18,1,-1.1518373600668537,1.7100535864547155,0.40161676389038575,-0.09627324042443736,-0.1398133810779875
teacher_nn,19,1,-2.095631495436734,-0.47756093721464027,-0.9493290998262026,-0.09727834241541611,-0.1402362830559714
teacher_nn,20,0,4.211838471110995,1.0028326092839042,1.229142833109287,-0.09769953868428548,-0.1395803393001757
teacher_nn,21,0,2.770751174575211,1.1733302820290619,-1.7506128182505778,-0.09790572452016841,-0.1359479832193786
teacher_nn,22,1,-2.6479751954965907,-0.9626390009573057,0.32351575930409454,-0.09709417214001326,-0.1439086514912635
teacher_nn,23,1,-0.7815348780629549,0.3900975496117824,0.09505969047327302,-0.09685718196035337,-0.1453108770668544
teacher_nn,24,1,-1.4667704755003435,0.8624205576749302,-0.16630841937398294,-0.09622284891036915,-0.1352062311180167
teacher_nn,25,1,-2.055278846155795,-0.7674943374144737,-0.0862527367044426,-0.09726041531427067,-0.1400071705195728
teacher_nn,26,0,0.513709175013864,0.8272470053909238,0.830542130045631,-0.09649420286152333,-0.1357895794719501
teacher_nn,27,0,1.6547482108862561,-0.28839141818014613,-0.6090072835668272,-0.09816488133467083,-0.1470002249025973
teacher_nn,28,0,3.998962527163801,0.9092838759383662,0.2662355430188059,-0.0976951601801633,-0.142110066997644
teacher_nn,29,1,-0.9015585794213414,-2.50912565317303,-0.5380549805688086,-0.0989486939174073,-0.1450000637121787
teacher_nn,30,1,-0.7905572988694104,2.36066466854735,-2.3432210722868168,-0.09603727077205987,-0.1435733649253481
teacher_nn,31,1,-1.129317062669693,-2.1928903104862796,-0.44744373739200927,-0.09816585899630076,-0.1350000088411925
teacher_nn,32,1,-1.12822361370934,-0.5134867616902606,-0.8813719036197654,-0.09807647144296616,-0.1414015662544264
teacher_nn,33,1,-1.568531297019489,-1.8046303799434484,-0.5382863912073622,-0.09842393179558721,-0.1357330188139723
teacher_nn,34,1,-0.22614403873997482,-0.1340597389314627,0.3384903153483303,-0.09726416519125582,-0.142225186973491
teacher_nn,35,1,-0.6929985850647676,0.6659589364978861,1.7663651558592148,-0.0963668452122014,-0.1316212827334977
teacher_nn,36,1,-1.2526677096631755,1.7258070305009434,-1.0302872225225255,-0.09635575928447819,-0.1398406329990038
teacher_nn,37,0,3.888455003865957,0.006014304953182341,0.530360358698861,-0.09821891274040886,-0.1523039973720826
teacher_nn,38,1,-1.966995129896118,-0.25245354946014864,0.8353394657894081,-0.09691483936347454,-0.1425861848623916
teacher_nn,39,1,-0.9490180763826368,1.0611996416033613,-0.8936609545285745,-0.09690492575728804,-0.1473970622513979
teacher_nn,40,1,-2.416201866151111,2.757256991185648,-0.2996871527097218,-0.09531894736239652,-0.1364373083335472
teacher_nn,41,0,1.238549557183082,1.1627268115355884,-0.8054204310338414,-0.09675983011665573,-0.1510895291193029
