rule,radius,d0,target_ref_count,observed_ref_count,missing_ref_count,finite_unit_count,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,max_split_dlogZ_dr_per_P_diff,max_ce_replay_abs_diff,bootstrap_sd_delta_phi_energy,qc_diagnostic_pass,sampling_status,missing_ref_ids
real_even_odd,0.83,0.1,30,30,0,30,1.0,0.6790039250644458,0.009779930699758512,0.02505730956692622,0.0,0.0004159741692334006,False,complete,
real_even_odd,0.84,0.1,30,30,0,30,1.0,0.6307738535867522,0.009733776352318632,0.0383517444283744,0.0,0.0005260810627483808,False,complete,
real_even_odd,0.85,0.1,30,30,0,30,1.0,0.5986890151006016,0.009571986221867588,0.041730126684585256,0.0,0.0005613468476925272,False,complete,
real_even_odd,0.86,0.1,30,30,0,30,1.0,0.6419476812538141,0.012739942983095925,0.038935246151904745,0.0,0.0004876514727877004,False,complete,
real_even_odd,0.87,0.1,30,30,0,30,1.0,0.5973888963708018,0.01225479362530293,0.028369582568586307,0.0,0.0004659832192780048,False,complete,
real_even_odd,0.88,0.1,30,30,0,30,1.0,0.6499402919163636,0.01110888438318246,0.02817577901612632,0.0,0.000525758203284328,False,complete,
real_even_odd,0.89,0.1,30,30,0,30,1.0,0.566223950954041,0.013605933555942916,0.042489948833966715,0.0,0.0006464809189485091,False,complete,
real_even_odd,0.9,0.1,30,30,0,30,1.0,0.6481384730964947,0.010989911287784987,0.025197921086167585,0.0,0.00048565469139763524,False,complete,
real_even_odd,0.91,0.1,30,30,0,30,1.0,0.6531221560310252,0.011279922866749836,0.025528973742259892,0.0,0.0005136344768068398,False,complete,
real_even_odd,0.92,0.1,30,30,0,30,1.0,0.6353645832635062,0.01406446630063836,0.028824856107402232,0.0,0.00043525782930605464,False,complete,
real_even_odd,0.93,0.1,30,30,0,30,1.0,0.5970061135630729,0.013221683963625533,0.029813511765755994,0.0,0.0005743329642859545,False,complete,
real_even_odd,0.94,0.1,30,30,0,30,1.0,0.5972213442744464,0.011517016177308393,0.023431354265848244,0.0,0.0004805902172705517,False,complete,
real_even_odd,0.95,0.1,30,30,0,30,1.0,0.57191655795269,0.010758160902249767,0.02195108644274967,0.0,0.0005347673774690302,False,complete,
real_even_odd,0.96,0.1,30,30,0,30,1.0,0.6138726605957091,0.0143291740781119,0.02344605644240492,0.0,0.0005202840158897784,False,complete,
real_even_odd,0.97,0.1,30,30,0,30,1.0,0.5712507324589386,0.015087395153903458,0.03098902393658071,0.0,0.0005834763369232022,False,complete,
real_even_odd,0.98,0.1,30,30,0,30,1.0,0.6384843593630828,0.013620314463200344,0.039134461406393775,0.0,0.0005466610643297823,False,complete,
real_even_odd,0.99,0.1,30,30,0,30,1.0,0.5716141897649858,0.013041251483173394,0.02925178165567747,0.0,0.0005307206324270885,False,complete,
real_even_odd,1.0,0.1,30,30,0,30,1.0,0.6681725917619044,0.012405308102253137,0.0397290297084287,0.0,0.0005814404132471833,False,complete,
teacher_nn,0.01,0.1,30,30,0,30,1.0,0.9674836301203654,7.304495769663526e-06,0.0010297771565375446,0.0,0.00030217501515548983,True,complete,
teacher_nn,0.02,0.1,30,30,0,30,1.0,0.8481165474718066,1.6171112161381485e-05,0.0015412461044641158,0.0,0.00027849081894198795,True,complete,
teacher_nn,0.03,0.1,30,30,0,30,1.0,0.5899258348311253,3.3478558696816255e-05,0.0027651914444551035,0.0,0.0002457023075184286,True,complete,
teacher_nn,0.04,0.1,30,30,0,30,1.0,0.6927885382481498,6.153278929155375e-05,0.004822691710157025,0.0,0.0002359656059796921,True,complete,
teacher_nn,0.05,0.1,30,30,0,30,1.0,0.5885022663152739,0.0001456748269025976,0.007953399413562965,0.0,0.0001967355965389818,True,complete,
teacher_nn,0.06,0.1,30,30,0,30,1.0,0.6821757399727604,0.00030218752151966647,0.0182496288439818,0.0,0.0001669626210322388,True,complete,
teacher_nn,0.07,0.1,30,30,0,30,1.0,0.5727946634076571,0.0002878409203529069,0.02073735573005116,0.0,0.00011959780364848515,True,complete,
teacher_nn,0.08,0.1,30,30,0,30,1.0,0.603763173648539,0.001100010962780105,0.03993061621136808,0.0,9.138721935998092e-05,True,complete,
teacher_nn,0.09,0.1,30,30,0,30,1.0,0.5531140955257099,0.001074647620946916,0.029178946786852625,0.0,7.159114967449834e-05,True,complete,
teacher_nn,0.1,0.1,30,30,0,30,1.0,0.6082338248969714,0.000905849152657244,0.031214092276317138,0.0,0.0,True,complete,
teacher_nn,0.11,0.1,30,30,0,30,1.0,0.5943819245338472,0.0018693738233189756,0.032073657215506354,0.0,7.114314558440683e-05,True,complete,
teacher_nn,0.12,0.1,30,30,0,30,1.0,0.5535773393414947,0.0014416438084656365,0.024453533363630195,0.0,0.00010555783826458946,True,complete,
teacher_nn,0.13,0.1,30,30,0,30,1.0,0.6453462385779576,0.0020067232260687446,0.04088848546656087,0.0,0.0001215907125303244,True,complete,
teacher_nn,0.14,0.1,30,30,0,30,1.0,0.6047575234552217,0.0022474257116296826,0.05221055980401457,0.0,0.00017290713383490283,True,complete,
teacher_nn,0.15,0.1,30,30,0,30,1.0,0.6345689640665036,0.002613201332291838,0.028665669280849067,0.0,0.00019195574897843586,True,complete,
teacher_nn,0.16,0.1,30,30,0,30,1.0,0.5805955793706071,0.0028231466612641492,0.030206093989961026,0.0,0.00025751418541584156,True,complete,
teacher_nn,0.17,0.1,30,30,0,30,1.0,0.5811015789507056,0.0034973777572265283,0.037514064256143564,0.0,0.0002668321610506483,True,complete,
teacher_nn,0.18,0.1,30,30,0,30,1.0,0.6338350119386121,0.005394679050509529,0.035731914446790615,0.0,0.00027951643878882786,False,complete,
teacher_nn,0.19,0.1,30,30,0,30,1.0,0.6466504885515871,0.0026899527716203373,0.03916731144911088,0.0,0.0002778167656684306,True,complete,
teacher_nn,0.2,0.1,30,30,0,30,1.0,0.6459061757912401,0.0034557614869301784,0.03758056936952147,0.0,0.00029209192175666765,True,complete,
teacher_nn,0.21,0.1,30,30,0,30,1.0,0.5350944890072975,0.005325156298760288,0.039476914526045064,0.0,0.00030598933128972574,False,complete,
teacher_nn,0.22,0.1,30,30,0,30,1.0,0.6024744608967147,0.004442984406406325,0.03480734645175535,0.0,0.0002940724221412531,False,complete,
teacher_nn,0.23,0.1,30,30,0,30,1.0,0.6091932945963401,0.006590264352875207,0.043941989782644957,0.0,0.00027476009683375193,False,complete,
teacher_nn,0.24,0.1,30,30,0,30,1.0,0.6306088415425236,0.004836336488729384,0.047479745353493884,0.0,0.00032826818079678043,False,complete,
teacher_nn,0.25,0.1,30,30,0,30,1.0,0.656977558074363,0.005173472236353068,0.04372448734911812,0.0,0.00029220741867902667,False,complete,
teacher_nn,0.26,0.1,30,30,0,30,1.0,0.6685732188017008,0.0040207470129613575,0.042832647388837256,0.0,0.000339726995635702,False,complete,
teacher_nn,0.27,0.1,30,30,0,30,1.0,0.6152386000760235,0.005890131504265248,0.035116883850691026,0.0,0.0002948122067971157,False,complete,
teacher_nn,0.28,0.1,30,30,0,30,1.0,0.651733108523713,0.0060588831047934475,0.03165040333626761,0.0,0.00046877857550278507,False,complete,
teacher_nn,0.29,0.1,30,30,0,30,1.0,0.5733239469185969,0.005184020166522227,0.04703007522712755,0.0,0.0003997309252331557,False,complete,
teacher_nn,0.3,0.1,30,30,0,30,1.0,0.5900105621059656,0.005843684013216658,0.04102672763777873,0.0,0.00037682137650182885,False,complete,
teacher_nn,0.31,0.1,30,30,0,30,1.0,0.5985132555745311,0.0073923514296589605,0.03637601176431647,0.0,0.0004079172133016199,False,complete,
teacher_nn,0.32,0.1,30,30,0,30,1.0,0.6523862790696306,0.009740962364119735,0.03252788159901778,0.0,0.0004105243446182587,False,complete,
teacher_nn,0.33,0.1,30,30,0,30,1.0,0.6573635597329204,0.006356346797116096,0.041003102631811075,0.0,0.0004060761956002647,False,complete,
teacher_nn,0.34,0.1,30,30,0,30,1.0,0.6086780328457674,0.006202938837519833,0.03963373588077289,0.0,0.0004306800840876132,False,complete,
teacher_nn,0.35,0.1,30,30,0,30,1.0,0.6139470782748142,0.007500848790661933,0.03294943381917808,0.0,0.0004531888684256043,False,complete,
teacher_nn,0.36,0.1,30,30,0,30,1.0,0.6328784218295701,0.00616913166055637,0.028614402556651118,0.0,0.0004197343440724368,False,complete,
teacher_nn,0.37,0.1,30,30,0,30,1.0,0.6203556395949165,0.006462072292430358,0.04292127592558104,0.0,0.0004004759406848545,False,complete,
teacher_nn,0.38,0.1,30,30,0,30,1.0,0.6595696960676967,0.0065483482920385685,0.03804210432477007,0.0,0.0005024901323078579,False,complete,
teacher_nn,0.39,0.1,30,30,0,30,1.0,0.5985696515565152,0.007617209859330152,0.04528973558764439,0.0,0.0004094686199732163,False,complete,
teacher_nn,0.4,0.1,30,30,0,30,1.0,0.6600980482404191,0.005540776363608057,0.036393525347942296,0.0,0.00041989496875121404,False,complete,
teacher_nn,0.41,0.1,30,30,0,30,1.0,0.6317924456578616,0.008016638185410475,0.033151187471593256,0.0,0.0005123771306990495,False,complete,
teacher_nn,0.42,0.1,30,30,0,30,1.0,0.5678910984054699,0.00968519506543391,0.05282732167369744,0.0,0.0003928772809780389,False,complete,
teacher_nn,0.43,0.1,30,30,0,30,1.0,0.6565824398702342,0.00860768327330864,0.0352352451871954,0.0,0.00046971077493870346,False,complete,
teacher_nn,0.44,0.1,30,30,0,30,1.0,0.6164405432514437,0.006668223384183615,0.05405818773260811,0.0,0.000563112737024601,False,complete,
teacher_nn,0.45,0.1,30,30,0,30,1.0,0.5964055172458919,0.011081387913124874,0.03539007252394317,0.0,0.0005139542157029289,False,complete,
teacher_nn,0.46,0.1,30,30,0,30,1.0,0.602316396878895,0.008255017891678084,0.029065580219796928,0.0,0.000496086764495743,False,complete,
teacher_nn,0.47,0.1,30,30,0,30,1.0,0.6480333780176399,0.007388096845410273,0.04520150190494007,0.0,0.0005527685173296004,False,complete,
teacher_nn,0.48,0.1,30,30,0,30,1.0,0.6218064565244066,0.008526335790554175,0.039008876813229024,0.0,0.0003892759573387723,False,complete,
teacher_nn,0.49,0.1,30,30,0,30,1.0,0.6060532950224926,0.014398025837467767,0.04372980757629015,0.0,0.0006056619648658794,False,complete,
teacher_nn,0.5,0.1,30,30,0,30,1.0,0.6067853612638515,0.008114465587551755,0.0427185593561688,0.0,0.0005382024973815994,False,complete,
teacher_nn,0.51,0.1,30,30,0,30,1.0,0.5371218416861292,0.010026425444352264,0.026444907740712835,0.0,0.00042126521804370157,False,complete,
teacher_nn,0.52,0.1,30,30,0,30,1.0,0.6336871401262685,0.01055933101698072,0.041425639848605346,0.0,0.0005050342177352651,False,complete,
teacher_nn,0.53,0.1,30,30,0,30,1.0,0.5713024178239036,0.009525007334048572,0.05403713921276302,0.0,0.0005242202792349756,False,complete,
teacher_nn,0.54,0.1,30,30,0,30,1.0,0.665779814021722,0.0084758074143024,0.0312996633615504,0.0,0.0005337955406887262,False,complete,
teacher_nn,0.55,0.1,30,30,0,30,1.0,0.6696328685024767,0.009385989272179181,0.04767466215115399,0.0,0.000545165957864844,False,complete,
teacher_nn,0.56,0.1,30,30,0,30,1.0,0.6236789201750925,0.007440262003750466,0.041357804057514304,0.0,0.000552476521694768,False,complete,
teacher_nn,0.57,0.1,30,30,0,30,1.0,0.6506874213280633,0.01181711929951536,0.03369698775753861,0.0,0.0005398182600049524,False,complete,
teacher_nn,0.58,0.1,30,30,0,30,1.0,0.6579112429973316,0.011120655776306167,0.051388626245115705,0.0,0.00044625606090985015,False,complete,
teacher_nn,0.59,0.1,30,30,0,30,1.0,0.6011287957887923,0.009209349747930811,0.03558306798222056,0.0,0.0004672798671492162,False,complete,
teacher_nn,0.6,0.1,30,30,0,30,1.0,0.6439211330116406,0.008990732583757082,0.037278219054729715,0.0,0.0005454340440937389,False,complete,
teacher_nn,0.61,0.1,30,30,0,30,1.0,0.6061411499948666,0.010989034618798792,0.042215025731170794,0.0,0.0005888541431055591,False,complete,
teacher_nn,0.62,0.1,30,30,0,30,1.0,0.6173033669201833,0.009673944594903507,0.046487177858795595,0.0,0.0006465327234242767,False,complete,
teacher_nn,0.63,0.1,30,30,0,30,1.0,0.6799278785136209,0.010675690370742705,0.02352519387339092,0.0,0.0004403893130529119,False,complete,
teacher_nn,0.64,0.1,30,30,0,30,1.0,0.631860414975784,0.00937646784449023,0.040493334238557915,0.0,0.0006686430316483982,False,complete,
teacher_nn,0.65,0.1,30,30,0,30,1.0,0.6645550269751103,0.009087694840883878,0.03508911620022359,0.0,0.0006087663713620496,False,complete,
teacher_nn,0.66,0.1,30,30,0,30,1.0,0.6599873252300877,0.010572457335694568,0.04177979941426619,0.0,0.0004728697046536173,False,complete,
teacher_nn,0.67,0.1,30,30,0,30,1.0,0.6474727366723626,0.00848997917006479,0.04184424690193768,0.0,0.0005886443295247396,False,complete,
teacher_nn,0.68,0.1,30,30,0,30,1.0,0.6721004288785603,0.00937061940784919,0.04734591327731381,0.0,0.0006830817183679641,False,complete,
teacher_nn,0.69,0.1,30,30,0,30,1.0,0.6112319096735078,0.0088571794467241,0.04750758232769521,0.0,0.0005289256514774713,False,complete,
teacher_nn,0.7,0.1,30,30,0,30,1.0,0.5913570140978981,0.010817130410371698,0.05731005323648863,0.0,0.000601099441695654,False,complete,
teacher_nn,0.71,0.1,30,30,0,30,1.0,0.6424996838649439,0.008589361680095423,0.02766780022779342,0.0,0.0006341426922947432,False,complete,
teacher_nn,0.72,0.1,30,30,0,30,1.0,0.6334077470070949,0.01020184026726154,0.04409034394095671,0.0,0.0005544927509799784,False,complete,
teacher_nn,0.73,0.1,30,30,0,30,1.0,0.6390988743260902,0.007761135246802053,0.03618224571357301,0.0,0.0006424291432397095,False,complete,
teacher_nn,0.74,0.1,30,30,0,30,1.0,0.6158223024880922,0.009019676315770388,0.033421113098739144,0.0,0.0005981700266395643,False,complete,
teacher_nn,0.75,0.1,30,30,0,30,1.0,0.5907959409763879,0.010802081416937795,0.03346207589349964,0.0,0.0006530330150984074,False,complete,
teacher_nn,0.76,0.1,30,30,0,30,1.0,0.5904942199806944,0.01077146219341228,0.04657229856070388,0.0,0.0005707383502204921,False,complete,
teacher_nn,0.77,0.1,30,30,0,30,1.0,0.6563664404991728,0.013350912027549752,0.0272418055293488,0.0,0.0005944530114564262,False,complete,
teacher_nn,0.78,0.1,30,30,0,30,1.0,0.6543606845747458,0.009797236721793664,0.03437655094057699,0.0,0.0004531366294332076,False,complete,
teacher_nn,0.79,0.1,30,30,0,30,1.0,0.5986735166875815,0.013961709864598373,0.030793013171131294,0.0,0.0005633276067632451,False,complete,
teacher_nn,0.8,0.1,30,30,0,30,1.0,0.6074614137655221,0.017650150725705423,0.05126859733023009,0.0,0.0008468129738086555,False,complete,
teacher_nn,0.81,0.1,30,30,0,30,1.0,0.5663816069920291,0.013343633742502664,0.029430163023540908,0.0,0.00047820726084792076,False,complete,
teacher_nn,0.82,0.1,30,30,0,30,1.0,0.6302282837227391,0.01430323543318175,0.03333809688965487,0.0,0.0006556520725441632,False,complete,
teacher_nn,0.83,0.1,30,30,0,30,1.0,0.5954034906431245,0.014122432629951578,0.03827029380870022,0.0,0.0007506088634790468,False,complete,
teacher_nn,0.84,0.1,30,30,0,30,1.0,0.6155273137316065,0.010304789109571598,0.028619324423543504,0.0,0.000645399168756712,False,complete,
teacher_nn,0.85,0.1,30,30,0,30,1.0,0.6182443370355297,0.014788577465086907,0.039597351280238474,0.0,0.0007355084428369455,False,complete,
teacher_nn,0.86,0.1,30,30,0,30,1.0,0.6425216108570709,0.007733178184130644,0.06143141401538064,0.0,0.000495062368705925,False,complete,
teacher_nn,0.87,0.1,30,30,0,30,1.0,0.5810707623633582,0.01120591178709222,0.04190182181162105,0.0,0.0005029806610781986,False,complete,
teacher_nn,0.88,0.1,30,30,0,30,1.0,0.6753876283755149,0.009515888438492754,0.023540378495376955,0.0,0.0006203863070093532,False,complete,
teacher_nn,0.89,0.1,30,30,0,30,1.0,0.6364015883494453,0.018025688918321136,0.040564545874563804,0.0,0.0006103321053769626,False,complete,
teacher_nn,0.9,0.1,30,30,0,30,1.0,0.6028156562501197,0.016447792553872402,0.03806710480684209,0.0,0.0005370252505359588,False,complete,
teacher_nn,0.91,0.1,30,30,0,30,1.0,0.6103483718644891,0.013551393072622564,0.049436778057193695,0.0,0.0008034110248087896,False,complete,
teacher_nn,0.92,0.1,30,30,0,30,1.0,0.6174840782204607,0.015297475586869303,0.03801784199799846,0.0,0.0005836471985818585,False,complete,
teacher_nn,0.93,0.1,30,30,0,30,1.0,0.6403375306559174,0.009249933191535156,0.026346453729483597,0.0,0.00048449075431288924,False,complete,
teacher_nn,0.94,0.1,30,30,0,30,1.0,0.6070187794690374,0.022550868214543572,0.0326689257204381,0.0,0.0007791495041821802,False,complete,
teacher_nn,0.95,0.1,30,30,0,30,1.0,0.5683049117966741,0.013404842135982887,0.02999413906940778,0.0,0.0007687989176109333,False,complete,
teacher_nn,0.96,0.1,30,30,0,30,1.0,0.6178609568405882,0.01386893624925477,0.020920755113345714,0.0,0.0007382956326727549,False,complete,
teacher_nn,0.97,0.1,30,30,0,30,1.0,0.6139117831998052,0.011564428575808746,0.03567771582319277,0.0,0.0007256896658427785,False,complete,
teacher_nn,0.98,0.1,30,30,0,30,1.0,0.6314431415632825,0.021980901192731526,0.046353584218956884,0.0,0.0006968877121302806,False,complete,
teacher_nn,0.99,0.1,30,30,0,30,1.0,0.6053334072591902,0.010558830050183605,0.03689173856492931,0.0,0.0007870657457622717,False,complete,
teacher_nn,1.0,0.1,30,30,0,30,1.0,0.607484102976812,0.012376971537534177,0.026603143764723752,0.0,0.000630577207798357,False,complete,
very_low_tv_spectral_teacher,0.01,0.1,30,30,0,30,1.0,0.9918022690080551,5.2475984481636805e-06,0.0005072204215160505,0.0,8.880869402393234e-05,True,complete,
very_low_tv_spectral_teacher,0.02,0.1,30,30,0,30,1.0,0.9563053898023722,1.0521092449193776e-05,0.0009211817282156048,0.0,8.684137962655734e-05,True,complete,
very_low_tv_spectral_teacher,0.03,0.1,30,30,0,30,1.0,0.8527028644142443,2.3547772528800906e-05,0.001264861393968303,0.0,8.309156735435563e-05,True,complete,
very_low_tv_spectral_teacher,0.04,0.1,30,30,0,30,1.0,0.6877251893819423,2.7835749820011044e-05,0.002168329597783036,0.0,6.922218519655768e-05,True,complete,
very_low_tv_spectral_teacher,0.05,0.1,30,30,0,30,1.0,0.5647321576603226,3.888784293573498e-05,0.002870623622967684,0.0,6.0304299165925327e-05,True,complete,
very_low_tv_spectral_teacher,0.06,0.1,30,30,0,30,1.0,0.5561326701894576,7.354645768348079e-05,0.004105107672738942,0.0,5.089322557173818e-05,True,complete,
very_low_tv_spectral_teacher,0.07,0.1,30,30,0,30,1.0,0.6965743180511037,0.00011198152804628696,0.005989848194365687,0.0,4.4815110251768825e-05,True,complete,
very_low_tv_spectral_teacher,0.08,0.1,30,30,0,30,1.0,0.5545760206531347,0.00013566398874642453,0.006909981162702582,0.0,2.8783463247527834e-05,True,complete,
very_low_tv_spectral_teacher,0.09,0.1,30,30,0,30,1.0,0.6767655390440596,0.0003818262202496675,0.017132202509661233,0.0,1.705161320088101e-05,True,complete,
very_low_tv_spectral_teacher,0.1,0.1,30,30,0,30,1.0,0.6849305591515307,0.00029334498335276664,0.011860316808645573,0.0,0.0,True,complete,
very_low_tv_spectral_teacher,0.11,0.1,30,30,0,30,1.0,0.613048575584968,0.0003461970956040884,0.013123346536684935,0.0,3.219428598789084e-05,True,complete,
very_low_tv_spectral_teacher,0.12,0.1,30,30,0,30,1.0,0.5774897746217933,0.000622310218400203,0.028597454035304042,0.0,3.334764106990329e-05,True,complete,
very_low_tv_spectral_teacher,0.13,0.1,30,30,0,30,1.0,0.6636816572303254,0.0007102950615706293,0.017723088521612695,0.0,4.7431171667982096e-05,True,complete,
very_low_tv_spectral_teacher,0.14,0.1,30,30,0,30,1.0,0.6016016343446402,0.0010938532948682517,0.018365090015253546,0.0,6.665855747077317e-05,True,complete,
very_low_tv_spectral_teacher,0.15,0.1,30,30,0,30,1.0,0.5826927525174984,0.0011666462784697704,0.01101578329045717,0.0,6.42651801898027e-05,True,complete,
very_low_tv_spectral_teacher,0.16,0.1,30,30,0,30,1.0,0.6679310547215673,0.001440722110524171,0.017983677548565214,0.0,9.045721271135545e-05,True,complete,
very_low_tv_spectral_teacher,0.17,0.1,30,30,0,30,1.0,0.6867250592067004,0.0016206514006516487,0.014727683760911681,0.0,0.00010021039103123481,True,complete,
very_low_tv_spectral_teacher,0.18,0.1,30,30,0,30,1.0,0.601178935128705,0.001517795837051759,0.02043590017913874,0.0,0.00011145958371836305,True,complete,
very_low_tv_spectral_teacher,0.19,0.1,30,30,0,30,1.0,0.601828856509291,0.0012441175159629793,0.01692723561358719,0.0,0.0001349772954336822,True,complete,
very_low_tv_spectral_teacher,0.2,0.1,30,30,0,30,1.0,0.6004776831488866,0.001577516234263152,0.019556116343364852,0.0,0.00014335652045691915,True,complete,
very_low_tv_spectral_teacher,0.21,0.1,30,30,0,30,1.0,0.626178288743071,0.002614623334328451,0.022275267162371284,0.0,0.0001779755693590967,True,complete,
very_low_tv_spectral_teacher,0.22,0.1,30,30,0,30,1.0,0.6501666174560172,0.0017601186571924302,0.02167531647858072,0.0,0.0001304776146077339,True,complete,
very_low_tv_spectral_teacher,0.23,0.1,30,30,0,30,1.0,0.5879151846194237,0.002443733277479028,0.01847547964294052,0.0,0.00016535995220768183,True,complete,
very_low_tv_spectral_teacher,0.24,0.1,30,30,0,30,1.0,0.5358511169384174,0.0020771115966832818,0.021031638880973452,0.0,0.0001483342990923868,True,complete,
very_low_tv_spectral_teacher,0.25,0.1,30,30,0,30,1.0,0.6990610415324154,0.002196281792706815,0.02037025984080097,0.0,0.0001652952195222683,True,complete,
very_low_tv_spectral_teacher,0.26,0.1,30,30,0,30,1.0,0.5942287286968969,0.0029193928150321523,0.03189209945216178,0.0,0.00018943984433918463,True,complete,
very_low_tv_spectral_teacher,0.27,0.1,30,30,0,30,1.0,0.6273881694138334,0.004194543349220575,0.022151320635368035,0.0,0.00021450242119840898,False,complete,
very_low_tv_spectral_teacher,0.28,0.1,30,30,0,30,1.0,0.6717136538524031,0.0036250413223088054,0.02480521108076956,0.0,0.0001895404823562694,True,complete,
very_low_tv_spectral_teacher,0.29,0.1,30,30,0,30,1.0,0.6378884067799252,0.003491409880022584,0.02451588088483323,0.0,0.00023117135485678023,True,complete,
very_low_tv_spectral_teacher,0.3,0.1,30,30,0,30,1.0,0.601211179664304,0.0029136023735948486,0.02340579400227474,0.0,0.0001821889261701158,True,complete,
very_low_tv_spectral_teacher,0.31,0.1,30,30,0,30,1.0,0.6612866970886344,0.0020123016113672058,0.02551011032072561,0.0,0.00022127226108890788,True,complete,
very_low_tv_spectral_teacher,0.32,0.1,30,30,0,30,1.0,0.5875655279783952,0.002753303996320943,0.029830881471465797,0.0,0.00020141803382658016,True,complete,
very_low_tv_spectral_teacher,0.33,0.1,30,30,0,30,1.0,0.6765319463088373,0.004781161619470639,0.02332090344646695,0.0,0.00017339061673627448,False,complete,
very_low_tv_spectral_teacher,0.34,0.1,30,30,0,30,1.0,0.6690923314085463,0.0036578066272810283,0.02969719088027248,0.0,0.0002208381994363697,True,complete,
very_low_tv_spectral_teacher,0.35,0.1,30,30,0,30,1.0,0.6538316608216216,0.00445633510891776,0.020111603022227812,0.0,0.00031224849120397566,False,complete,
very_low_tv_spectral_teacher,0.36,0.1,30,30,0,30,1.0,0.6224357153210435,0.005012889115376118,0.024480587419082368,0.0,0.0001920370686050963,False,complete,
very_low_tv_spectral_teacher,0.37,0.1,30,30,0,30,1.0,0.6183082564131847,0.0038115184642388395,0.03033450160101832,0.0,0.00021884467951397118,True,complete,
very_low_tv_spectral_teacher,0.38,0.1,30,30,0,30,1.0,0.5662556944954269,0.002992628876973533,0.02024604784947236,0.0,0.00025008328751705054,True,complete,
very_low_tv_spectral_teacher,0.39,0.1,30,30,0,30,1.0,0.636579222694553,0.0055075596648872195,0.023573065269506352,0.0,0.0002557871004612257,False,complete,
very_low_tv_spectral_teacher,0.4,0.1,30,30,0,30,1.0,0.6548045668371528,0.0037230899329300303,0.024494585862222782,0.0,0.00022029452634988978,True,complete,
very_low_tv_spectral_teacher,0.41,0.1,30,30,0,30,1.0,0.6096687922743499,0.005266750687117837,0.020254350731733862,0.0,0.00026258855338452203,False,complete,
very_low_tv_spectral_teacher,0.42,0.1,30,30,0,30,1.0,0.6119323958219538,0.003613540355974303,0.026559409357291792,0.0,0.000271111222181595,True,complete,
very_low_tv_spectral_teacher,0.43,0.1,30,30,0,30,1.0,0.653975437912246,0.0037876180638529416,0.028390560479234737,0.0,0.0002662471493795664,True,complete,
very_low_tv_spectral_teacher,0.44,0.1,30,30,0,30,1.0,0.59415004159713,0.0051280558346338346,0.01717509115146663,0.0,0.0002197126305793233,False,complete,
very_low_tv_spectral_teacher,0.45,0.1,30,30,0,30,1.0,0.6106553297222224,0.003924684090710767,0.026011329645820546,0.0,0.00025785436705367897,True,complete,
very_low_tv_spectral_teacher,0.46,0.1,30,30,0,30,1.0,0.6395688134080052,0.006690425909960512,0.03183778691402868,0.0,0.00034134686209365554,False,complete,
very_low_tv_spectral_teacher,0.47,0.1,30,30,0,30,1.0,0.6589555787955996,0.00757803813972767,0.0179725065907299,0.0,0.00034750776065675145,False,complete,
very_low_tv_spectral_teacher,0.48,0.1,30,30,0,30,1.0,0.6373804833003569,0.0052619017670998275,0.026684690285575265,0.0,0.0003039219811704042,False,complete,
very_low_tv_spectral_teacher,0.49,0.1,30,30,0,30,1.0,0.6661764024211694,0.006182904816647725,0.025675891477464862,0.0,0.000242631942157591,False,complete,
very_low_tv_spectral_teacher,0.5,0.1,30,30,0,30,1.0,0.6112139431898695,0.004939353874258994,0.027218751710220243,0.0,0.00023280954900542887,False,complete,
very_low_tv_spectral_teacher,0.51,0.1,30,30,0,30,1.0,0.6504690725801601,0.005465930695709977,0.027170928769905303,0.0,0.0002451120217447494,False,complete,
very_low_tv_spectral_teacher,0.52,0.1,30,30,0,30,1.0,0.6967364448151708,0.0039001506100134896,0.01993175763518911,0.0,0.00030704725139397857,True,complete,
very_low_tv_spectral_teacher,0.53,0.1,30,30,0,30,1.0,0.6499372501169638,0.007737116381174667,0.026357824386605586,0.0,0.0003138671431878239,False,complete,
very_low_tv_spectral_teacher,0.54,0.1,30,30,0,30,1.0,0.6018723991757805,0.006059017930851119,0.014883701800492232,0.0,0.0002896410001824636,False,complete,
very_low_tv_spectral_teacher,0.55,0.1,30,30,0,30,1.0,0.6466631852293226,0.005860206729306538,0.018546897294080007,0.0,0.00036594493120722986,False,complete,
very_low_tv_spectral_teacher,0.56,0.1,30,30,0,30,1.0,0.5439609752224264,0.007050648009019924,0.024980010303165358,0.0,0.0003356501369465653,False,complete,
very_low_tv_spectral_teacher,0.57,0.1,30,30,0,30,1.0,0.62073622829609,0.005960574215635947,0.02313478357040338,0.0,0.0003809858671319824,False,complete,
very_low_tv_spectral_teacher,0.58,0.1,30,30,0,30,1.0,0.6314194678283486,0.0066070904086746405,0.029006074190212235,0.0,0.0002934401154107263,False,complete,
very_low_tv_spectral_teacher,0.59,0.1,30,30,0,30,1.0,0.630560539622871,0.005842660692066539,0.03036280047523952,0.0,0.00030057976049220413,False,complete,
very_low_tv_spectral_teacher,0.6,0.1,30,30,0,30,1.0,0.5457285087526205,0.007010618580643182,0.02281230916870916,0.0,0.00031151942706776414,False,complete,
very_low_tv_spectral_teacher,0.61,0.1,30,30,0,30,1.0,0.6269704868293875,0.0058770671111799564,0.025087525412204298,0.0,0.0002937824057798652,False,complete,
