rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
low_tv_spectral_teacher,1.35,30,1.0,0.8589293267112649,0.038404562891108364,0.0014581363370888966,-432.17942050249707,-0.16995230526285016,0.34989470455328237,False,no_claim
low_tv_spectral_teacher,1.36,30,1.0,0.8575810171769934,0.022510066927574398,0.0014588497440016905,-430.9017886339392,-0.16944791052595407,0.3511858627231807,False,no_claim
low_tv_spectral_teacher,1.37,30,1.0,0.8550764832224926,0.030457059741782564,0.0012289940199316158,-433.4996380743034,-0.17047351235791788,0.354542308346421,False,no_claim
low_tv_spectral_teacher,1.38,30,1.0,0.8592362543367487,0.03671577307876899,0.0021271483436762803,-429.8995613271059,-0.16905224242219044,0.3515920560509026,False,no_claim
low_tv_spectral_teacher,1.39,30,1.0,0.8806528162318391,0.03444717647973514,0.0018177274981296474,-443.7069115444816,-0.17450322947997787,0.3617518953856685,False,no_claim
low_tv_spectral_teacher,1.4,30,1.0,0.8731434714299559,0.03380509979083107,0.0020089739981612523,-437.5851794922193,-0.17208643830261422,0.35681780391082507,False,no_claim
low_tv_spectral_teacher,1.41,30,1.0,0.8927179304607399,0.03655696567559608,0.0017778727577989724,-444.7598643879263,-0.17491892345686094,0.36034476318720865,False,no_claim
low_tv_spectral_teacher,1.42,30,1.0,0.8494105856702465,0.03182782705530243,0.001585236470648886,-446.44458150695965,-0.17558403088640434,0.36373529296164214,False,no_claim
low_tv_spectral_teacher,1.43,30,1.0,0.8935206854662993,0.036078865079379706,0.001604786380508164,-447.61616193391797,-0.17604655770320587,0.36937196942114076,False,no_claim
low_tv_spectral_teacher,1.44,30,1.0,0.8330023998676517,0.032933502218481396,0.0017865181195398049,-441.3363814382346,-0.17356737077241885,0.35765696017781967,False,no_claim
low_tv_spectral_teacher,1.45,30,1.0,0.8449630395795943,0.03607275134932149,0.0018217262624113148,-449.1598851203358,-0.17665600230897677,0.3711425294807977,False,no_claim
low_tv_spectral_teacher,1.46,30,1.0,0.8677760416189682,0.03620886171680381,0.0020615573677832764,-447.1012337076716,-0.17584326981285991,0.370097983663822,False,no_claim
low_tv_spectral_teacher,1.47,30,1.0,0.8707782239913257,0.037022667540712394,0.0018371966515771554,-452.0443745733133,-0.177794766404112,0.36944308127353975,False,no_claim
low_tv_spectral_teacher,1.48,30,1.0,0.8771175194912899,0.03410320158010551,0.0017585570024867205,-453.6954345766578,-0.17844658638174507,0.3664035947928445,False,no_claim
