beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,0.51,1800,1.954999363687899,-0.005014504334752042,1.960013868022651,-12.761913531943948,4.1992252293981185,pass
0.05,0.52,1800,1.9173786072597074,-0.004942686377892584,1.9223212936376,-12.579136831736626,4.12872038964642,pass
0.05,0.53,1800,1.8811798879552362,-0.004871192594861814,1.886051080550098,-12.397185153923317,4.069328161183754,pass
0.05,0.54,1800,1.846312456589895,-0.004811752098164175,1.851124208688059,-12.245909089827824,4.024165631175907,pass
0.05,0.55,1800,1.8127277690363286,-0.0047396358574024345,1.817467404893731,-12.062373257089195,3.9545026711558555,pass
0.05,0.56,1800,1.7803358820423856,-0.004676747763957378,1.785012629806343,-11.902323059271525,3.8924144537057104,pass
0.05,0.57,1800,1.7490828053931142,-0.004613813363994758,1.753696618757109,-11.742155011366659,3.853284247128964,pass
0.05,0.58,1800,1.718904281765997,-0.00455618839185141,1.7234604701578484,-11.59549945726184,3.806290968661928,pass
0.05,0.59,1800,1.6897506864725829,-0.0044985892758104586,1.6942492757483933,-11.448909706937616,3.7497109938902273,pass
0.05,0.6,1800,1.6615764415635792,-0.0044353462556742445,1.6660117878192535,-11.287956220690953,3.6729127470824974,pass
0.05,0.61,1800,1.6343189727481269,-0.004381146418351949,1.6387001191664787,-11.15001763470571,3.6449228288539293,pass
0.05,0.62,1800,1.6079459458690104,-0.004323526214138,1.6122694720831483,-11.00337421498121,3.594446693453516,pass
0.05,0.63,1800,1.5824040856702568,-0.004273807490937007,1.5866778931611938,-10.876840064434683,3.5492211575255714,pass
0.05,0.64,1800,1.5576658855023444,-0.004220165578205786,1.5618860510805501,-10.740321396533725,3.5025836573903484,pass
0.05,0.65,1800,1.53369209898595,-0.004164935924130291,1.5378570349100802,-10.599761926911592,3.4388609929297127,pass
0.05,0.66,1800,1.5104366657424662,-0.004119505002309639,1.5145561707447759,-10.484140230878031,3.419805702808882,pass
