pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
pair_2_9,2/9,4,34,0.015625,0.34,30,-0.02749512660426479,0.0005073563025181035,0.04968411451196374,-0.02749512660426479,0.0005073563025181035,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.35,30,-0.027798508126343303,0.0004661574333374823,0.05071201302551371,-0.0277985081263433,0.0004661574333374823,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.36,30,-0.027772206734849255,0.0005114521865667158,0.06590873396566649,-0.027772206734849248,0.0005114521865667158,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.37,30,-0.027289441780201925,0.0004743675006276605,0.03823724990893203,-0.02728944178020192,0.0004743675006276605,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.38,30,-0.028325867417298044,0.0004167573227679598,0.058729950119795905,-0.028325867417298044,0.0004167573227679598,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.39,30,-0.02755273126683595,0.0005663816272282422,0.06390679776048898,-0.027552731266835943,0.0005663816272282422,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.4,30,-0.02749465380047892,0.00038353362899673114,0.06248131022973767,-0.02749465380047892,0.00038353362899673114,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.41,30,-0.027462714528873985,0.0004660421724814776,0.06327132288105966,-0.027462714528873985,0.0004660421724814776,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.42,30,-0.027320431909204294,0.00043867372027628186,0.06226332937099936,-0.027320431909204294,0.00043867372027628186,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.43,30,-0.027182781243331164,0.00047704264617280613,0.05836059913554425,-0.027182781243331164,0.00047704264617280613,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.44,30,-0.027169599842017698,0.00044304175668051423,0.06391286006748308,-0.027169599842017687,0.00044304175668051423,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.45,30,-0.026942627547888974,0.0003772526344555587,0.07293284246255351,-0.026942627547888974,0.0003772526344555587,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.46,30,-0.02632364363154508,0.00041995264451097185,0.08604369814169016,-0.026323643631545077,0.00041995264451097185,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.47,30,-0.0263494362951795,0.0004987219809958595,0.062231309598936635,-0.0263494362951795,0.0004987219809958595,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.48,30,-0.026064162236591432,0.0003977056424705667,0.09826391592342656,-0.026064162236591436,0.0003977056424705667,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.49,30,-0.02538714617287007,0.0003877347969339878,0.05953976116812339,-0.02538714617287007,0.0003877347969339878,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.5,30,-0.025819281287921367,0.00046665589445549145,0.04046246020378656,-0.02581928128792137,0.00046665589445549145,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.51,30,-0.02521896096135213,0.0003431158175976002,0.09033003702818,-0.025218960961352132,0.0003431158175976002,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.52,30,-0.02488744576776297,0.0003866961446527999,0.03171214927484097,-0.02488744576776297,0.0003866961446527999,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.53,30,-0.025901508287319564,0.0003330884373798664,0.07735079025640014,-0.025901508287319564,0.0003330884373798664,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.54,30,-0.02438996206123701,0.00039287475725618737,0.11353156804385701,-0.024389962061237006,0.00039287475725618737,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.55,30,-0.02383299075422948,0.00037165370579939457,0.05229077913904199,-0.02383299075422948,0.00037165370579939457,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.56,30,-0.02420136427790921,0.00033005262420108877,0.0484556377873007,-0.024201364277909206,0.00033005262420108877,sampling_time_direct_radial_score_derivative
