metric,run,beta,radius,dataset_count,mean,sem,ci95_half_width,ci95_low,ci95_high,source
phi_energy,90 dataset,0.29,0.07,90,-0.0003095244611563802,1.687255247047904e-05,3.352540236514393e-05,-0.00034304986352152414,-0.0002759990587912363,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.08,90,-0.0003140014348844134,1.704869444073079e-05,3.387539270812323e-05,-0.00034787682759253666,-0.0002801260421762902,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.09,90,-0.0003188794869546942,1.7236009955141267e-05,3.424758464534391e-05,-0.00035312707160003814,-0.0002846319023093503,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.1,90,-0.00032409404392341084,1.7424674572329468e-05,3.462245722104737e-05,-0.0003587165011444582,-0.00028947158670236347,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.11,90,-0.0003296127565146746,1.7615846409247012e-05,3.500231158894802e-05,-0.0003646150681036226,-0.0002946104449257266,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.12,90,-0.00033541734884925565,1.78131600548383e-05,3.539436959985984e-05,-0.0003708117184491155,-0.0003000229792493958,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.13,90,-0.00034140576364675686,1.800412873956689e-05,3.5773820308688284e-05,-0.00037717958395544514,-0.0003056319433380686,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.14,90,-0.0003476564443414747,1.8201195276168798e-05,3.616538731930174e-05,-0.00038382183166077644,-0.00031149105702217296,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.15,90,-0.00035409182882863296,1.8399973442747167e-05,3.656035530221987e-05,-0.00039065218413085283,-0.0003175314735264131,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.16,90,-0.00036072732901945554,1.8592223855082956e-05,3.6942352776502387e-05,-0.0003976696817959579,-0.00032378497624295315,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.17,90,-0.0003675461982585531,1.8797059713361117e-05,3.734935726379618e-05,-0.00040489555552234926,-0.0003301968409947569,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.18,90,-0.0003744573326434915,1.8987104825726627e-05,3.772697285401173e-05,-0.0004121843054975032,-0.00033673035978947977,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.19,90,-0.00038157612762308865,1.9181315222653232e-05,3.811286477592755e-05,-0.0004196889923990162,-0.0003434632628471611,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.2,90,-0.00038877561377546963,1.9375440379637636e-05,3.8498587327893876e-05,-0.0004272742011033635,-0.00035027702644757576,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.21,90,-0.0003961861655297074,1.9565592390221424e-05,3.887641532259215e-05,-0.00043506258085229953,-0.0003573097502071152,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.22,90,-0.0004038129817945811,1.976473451859285e-05,3.927210648984052e-05,-0.0004430850882844216,-0.0003645408753047406,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.23,90,-0.00041148840309096675,1.994818395423885e-05,3.9636616610905576e-05,-0.0004511250197018723,-0.00037185178648006117,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.24,90,-0.0004192877637838583,2.0143064005994278e-05,4.002383912270229e-05,-0.00045931160290656057,-0.000379263924661156,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.25,90,-0.00042721056523957707,2.0320045289769963e-05,4.037549716377585e-05,-0.0004675860624033529,-0.0003868350680758012,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.26,90,-0.00043532213754326956,2.050877051987857e-05,4.075049017606108e-05,-0.00047607262771933063,-0.0003945716473672085,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.27,90,-0.0004435676693464918,2.0692723565161225e-05,4.111600095874703e-05,-0.00048468367030523885,-0.0004024516683877448,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.28,90,-0.0004520313002339925,2.0879448911340007e-05,4.1487020244262204e-05,-0.0004935183204782547,-0.0004105442799897303,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.29,90,-0.0004604239315382785,2.106050879294783e-05,4.1846782372352077e-05,-0.0005022707139106306,-0.0004185771491659264,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.29,0.3,90,-0.0004690806789250558,2.124972382636905e-05,4.222274861338641e-05,-0.0005113034275384422,-0.0004268579303116694,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.01,90,-0.0002499032573610013,1.192250274086188e-05,2.368975899089781e-05,-0.00027359301635189914,-0.00022621349837010352,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.02,90,-0.0002506594798462958,1.1950071554231941e-05,2.3744537635834786e-05,-0.0002744040174821306,-0.00022691494221046104,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.03,90,-0.00025206175031008244,1.2004530466190177e-05,2.3852746333894088e-05,-0.00027591449664397653,-0.00022820900397618835,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.04,90,-0.0002541080732959132,1.208246013387307e-05,2.40075909236396e-05,-0.0002781156642195528,-0.0002301004823722736,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.05,90,-0.0002567745115622236,1.218251422559859e-05,2.4206396272696655e-05,-0.00028098090783492026,-0.00023256811528952695,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.06,90,-0.00026000151844323923,1.2298013330784337e-05,2.443589053451277e-05,-0.000284437408977752,-0.00023556562790872648,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.07,90,-0.00026371748091922985,1.2428589732255836e-05,2.4695343062894817e-05,-0.00028841282398212465,-0.00023902213785633502,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.08,90,-0.00026788462102352706,1.2570935657735057e-05,2.497818138478354e-05,-0.0002928628024083106,-0.00024290643963874352,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.09,90,-0.0002724423275807342,1.2722476374160746e-05,2.5279289560429304e-05,-0.0002977216171411635,-0.0002471630380203049,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.1,90,-0.00027737231409047174,1.2885308476057513e-05,2.5602833478494016e-05,-0.00030297514756896576,-0.00025176948061197773,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.11,90,-0.00028258507136444454,1.305353866782138e-05,2.593710328614268e-05,-0.0003085221746505872,-0.00025664796807830186,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.12,90,-0.0002881002155373266,1.3231443097138597e-05,2.6290595597743807e-05,-0.0003143908111350704,-0.0002618096199395828,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.13,90,-0.00029385336632768884,1.3409509763983072e-05,2.664441027185586e-05,-0.0003204977765995447,-0.000267208956055833,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.14,90,-0.0002998521399982449,1.3599853158587827e-05,2.702261854252723e-05,-0.00032687475854077213,-0.0002728295214557177,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.15,90,-0.00030609120481063344,1.3789869980231242e-05,2.7400177919680577e-05,-0.000333491382730314,-0.00027869102689095286,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.16,90,-0.0003125434447402327,1.3989521463034016e-05,2.7796881163334535e-05,-0.0003403403259035672,-0.00028474656357689815,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.17,90,-0.0003191915110965638,1.4191153308083085e-05,2.8197519344589186e-05,-0.000347389030441153,-0.0002909939917519746,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.18,90,-0.0003260276125435736,1.4398053266925962e-05,2.8608625155738707e-05,-0.0003546362376993123,-0.0002974189873878349,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.19,90,-0.000333028264859728,1.460167652677568e-05,2.9013220235784133e-05,-0.0003620414850955121,-0.00030401504462394384,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.2,90,-0.00034032969020293837,1.4822986510356906e-05,2.945295845914811e-05,-0.0003697826486620865,-0.00031087673174379026,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.21,90,-0.000347699605987917,1.5038114462510942e-05,2.9880413117746587e-05,-0.0003775800191056636,-0.0003178191928701704,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.22,90,-0.00035522878020008864,1.525954967071988e-05,3.032040015977849e-05,-0.00038554918035986713,-0.00032490838004031015,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.23,90,-0.00036296481514536236,1.5478347581128728e-05,3.0755146947257354e-05,-0.0003937199620926197,-0.000332209668198105,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.24,90,-0.000370896856199227,1.5697730871080734e-05,3.1191056871419595e-05,-0.00040208791307064657,-0.0003397057993278074,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.25,90,-0.00037889478501023646,1.592698246807915e-05,3.164657491148325e-05,-0.0004105413599217197,-0.0003472482100987532,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.26,90,-0.00038724444475341977,1.6168283429766454e-05,3.21260347825263e-05,-0.00041937047953594607,-0.00035511840997089347,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.27,90,-0.0003956367306176678,1.639864273134553e-05,3.258375380799707e-05,-0.0004282204844256649,-0.00036305297680967074,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.28,90,-0.0004042234040324915,1.663621776986614e-05,3.3055810349071903e-05,-0.0004372792143815634,-0.0003711675936834196,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.29,90,-0.0004129303634274357,1.6863534975791237e-05,3.3507484795276354e-05,-0.00044643784822271206,-0.00037942287863215935,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.31,0.3,90,-0.0004218889100811994,1.7113317355567064e-05,3.4003797063402916e-05,-0.0004558927071446023,-0.0003878851130177965,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.01,90,-0.00021279043137101522,1.2589751684718687e-05,2.5015568429609348e-05,-0.00023780599980062456,-0.00018777486294140587,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.02,90,-0.00021342392563191266,1.2617316457427067e-05,2.507033904583763e-05,-0.0002384942646777503,-0.00018835358658607503,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.03,90,-0.00021460594905321672,1.2668164994870117e-05,2.5171374006638017e-05,-0.00023977732305985474,-0.0001894345750465787,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.04,90,-0.0002163661187682762,1.2738377868856389e-05,2.531088549167986e-05,-0.00024167700425995606,-0.00019105523327659634,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.05,90,-0.0002186791347266262,1.282058619578534e-05,2.5474231686209735e-05,-0.00024415336641283594,-0.00019320490304041647,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.06,90,-0.00022151990857567308,1.2912962699274768e-05,2.5657781830978093e-05,-0.0002471776904066512,-0.000195862126744695,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.07,90,-0.00022484938721862183,1.3015698975212459e-05,2.5861916622932886e-05,-0.0002507113038415547,-0.00019898747059568893,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.08,90,-0.0002286139319386512,1.3125200088903598e-05,2.6079493003409396e-05,-0.0002546934249420606,-0.00020253443893524181,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.09,90,-0.00023278911971315208,1.3241758805454659e-05,2.6311092690438142e-05,-0.0002591002124035902,-0.00020647802702271394,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
phi_energy,90 dataset,0.33,0.1,90,-0.00023731827385895982,1.3368041277679154e-05,2.6562013272869207e-05,-0.00026388028713182903,-0.00021075626058609061,02_dnn/05_proxy_local_entropy/raw_outputs/18_beta_cell_90_dataset_30_reference/d_0.01_to_2.50_dense/summary_tables/high_beta_curve_comparison.csv
