run,beta,radius,dataset_count,dphi_full_dr,dphi_full_dr_sem,dphi_energy_dr,dphi_energy_dr_sem,dphi_entropic_dr
30 dataset,0.15,0.9,30,1.1074840537322337,4.714540008971144e-05,-0.003190471480602016,4.714540008971144e-05,1.1106745252128356
30 dataset,0.15,0.91,30,1.0953099554290626,4.506564702992934e-05,-0.0031593552209944267,4.506564702992934e-05,1.0984693106500572
30 dataset,0.15,0.92,30,1.0833893552509426,4.507418046514883e-05,-0.0031400715877007946,4.507418046514883e-05,1.0865294268386434
30 dataset,0.15,0.93,30,1.0717395878848386,4.574595520888933e-05,-0.003106726837260399,4.574595520888933e-05,1.074846314722099
30 dataset,0.15,0.94,30,1.060314757756739,4.5706064889587504e-05,-0.003097021702359053,4.5706064889587504e-05,1.063411779459098
30 dataset,0.15,0.95,30,1.0491450677648744,4.3057325910879445e-05,-0.0030729034893910425,4.3057325910879445e-05,1.0522179712542654
30 dataset,0.15,0.96,30,1.038207702239293,4.424346992263573e-05,-0.003049665147740493,4.424346992263573e-05,1.0412573673870336
30 dataset,0.15,0.97,30,1.0275005721514674,4.3454018264637315e-05,-0.0030221832006481044,4.3454018264637315e-05,1.0305227553521155
30 dataset,0.15,0.98,30,1.0169981498788916,4.1966993390922545e-05,-0.0030090671533045104,4.1966993390922545e-05,1.020007217032196
30 dataset,0.15,0.99,30,1.0067247739024274,4.3784866071017636e-05,-0.002979339927423089,4.3784866071017636e-05,1.0097041138298506
30 dataset,0.15,1.0,30,0.9966478015329978,4.2684436760897895e-05,-0.002959271158554251,4.2684436760897895e-05,0.999607072691552
30 dataset,0.15,1.01,30,0.9867812650968885,4.0832853011366055e-05,-0.00292870786504438,4.0832853011366055e-05,0.9897099729619329
30 dataset,0.15,1.02,30,0.9770852937292163,4.159922209447874e-05,-0.0029216402821092956,4.159922209447874e-05,0.9800069340113255
30 dataset,0.15,1.03,30,0.9675854275712044,4.215753641384032e-05,-0.002906876012826755,4.215753641384032e-05,0.9704923035840312
30 dataset,0.15,1.04,30,0.9582867078434006,3.96078172869474e-05,-0.0028739389753993636,3.96078172869474e-05,0.9611606468188
30 dataset,0.15,1.05,30,0.9491475891915502,4.081432245516641e-05,-0.0028591467051660643,4.081432245516641e-05,0.9520067358967162
30 dataset,0.15,1.06,30,0.9401890517437642,3.9251137530472776e-05,-0.002836488531284767,3.9251137530472776e-05,0.943025540275049
30 dataset,0.15,1.07,30,0.9313882288192623,3.9880382846761256e-05,-0.0028239886494778664,3.9880382846761256e-05,0.9342122174687402
30 dataset,0.15,1.08,30,0.9227662164775732,3.895359105968037e-05,-0.0027958878664563398,3.895359105968037e-05,0.9255621043440295
30 dataset,0.15,1.09,30,0.9142872268235969,3.8179948960498115e-05,-0.0027834820677352253,3.8179948960498115e-05,0.9170707088913321
30 dataset,0.15,1.1,30,0.9059766213548953,3.797383735036162e-05,-0.0027570810919702016,3.797383735036162e-05,0.9087337024468655
30 dataset,0.15,1.11,30,0.8978016092555947,3.8550448536670345e-05,-0.0027453030791368105,3.8550448536670345e-05,0.9005469123347315
30 dataset,0.15,1.12,30,0.8897813066506058,3.762423106928159e-05,-0.0027250082525655714,3.762423106928159e-05,0.8925063149031714
30 dataset,0.15,1.13,30,0.8819019879555455,3.667786813978339e-05,-0.0027060409750316247,3.667786813978339e-05,0.8846080289305771
30 dataset,0.15,1.14,30,0.8741609411996517,3.80153945553327e-05,-0.0026873681789028195,3.80153945553327e-05,0.8768483093785545
30 dataset,0.15,1.15,30,0.8665553297209427,3.610334487340251e-05,-0.00266821174997213,3.610334487340251e-05,0.8692235414709149
30 dataset,0.15,1.16,30,0.8590811605161446,3.4989841722816074e-05,-0.0026490745627796787,3.4989841722816074e-05,0.8617302350789242
30 dataset,0.15,1.17,30,0.8517290228893509,3.615949388803766e-05,-0.0026359965051381234,3.615949388803766e-05,0.8543650193944891
30 dataset,0.15,1.18,30,0.8445108921707731,3.5127180255047783e-05,-0.0026137457034235627,3.5127180255047783e-05,0.8471246378741967
30 dataset,0.15,1.19,30,0.8374030245102125,3.560912369447959e-05,-0.0026029189280666167,3.560912369447959e-05,0.8400059434382792
30 dataset,0.15,1.2,30,0.8304170365293583,3.612095249546703e-05,-0.0025888573802684764,3.612095249546703e-05,0.8330058939096268
30 dataset,0.15,1.21,30,0.8235493759541077,3.498156057286002e-05,-0.002572171724861007,3.498156057286002e-05,0.8261215476789687
30 dataset,0.15,1.22,30,0.8167918785842366,3.4178933474134366e-05,-0.002558180999002686,3.4178933474134366e-05,0.8193500595832394
30 dataset,0.15,1.23,30,0.8101529470318957,3.5294675266967097e-05,-0.0025357299531060277,3.5294675266967097e-05,0.8126886769850017
30 dataset,0.15,1.24,30,0.8036059705365806,3.370980117387248e-05,-0.00252876550499363,3.370980117387248e-05,0.8061347360415742
30 dataset,0.15,1.25,30,0.7971836098662529,3.242923364752826e-05,-0.0025020482869887893,3.242923364752826e-05,0.7996856581532417
30 dataset,0.15,1.26,30,0.7908468485856025,3.228152945344872e-05,-0.0024920979949943785,3.228152945344872e-05,0.7933389465805969
30 dataset,0.15,1.27,30,0.7846069962686422,3.328355676255481e-05,-0.0024851869530523787,3.328355676255481e-05,0.7870921832216945
30 dataset,0.15,1.28,30,0.7784782518996906,3.294186789404182e-05,-0.00246477364058454,3.294186789404182e-05,0.7809430255402751
30 dataset,0.15,1.29,30,0.7724333520968484,3.324287432166349e-05,-0.0024558515400135844,3.324287432166349e-05,0.774889203636862
30 dataset,0.15,1.3,30,0.7664899596771508,3.177887751777267e-05,-0.0024385577778892487,3.177887751777267e-05,0.7689285174550401
30 dataset,0.15,1.31,30,0.760645660293224,3.1403878643051936e-05,-0.00241317382246455,3.1403878643051936e-05,0.7630588341156885
30 dataset,0.15,1.32,30,0.7548726104174835,3.2132428640237376e-05,-0.002405474954904401,3.2132428640237376e-05,0.7572780853723879
30 dataset,0.15,1.33,30,0.7491804931520255,3.298610836697523e-05,-0.002403772029592508,3.298610836697523e-05,0.751584265181618
30 dataset,0.15,1.34,30,0.7435870040657132,3.201371535710553e-05,-0.002388423316042081,3.201371535710553e-05,0.7459754273817553
30 dataset,0.15,1.35,30,0.7380709275499456,3.1042460441962714e-05,-0.002378755925278098,3.1042460441962714e-05,0.7404496834752238
30 dataset,0.15,1.36,30,0.7326469432312575,3.1391610312666505e-05,-0.002358257277236741,3.1391610312666505e-05,0.7350052005084942
30 dataset,0.15,1.37,30,0.7272974707923443,2.8230115229299232e-05,-0.0023427282525842357,2.8230115229299232e-05,0.7296401990449285
30 dataset,0.15,1.38,30,0.7220223523416445,3.0393957381968986e-05,-0.0023305988841179357,3.0393957381968986e-05,0.7243529512257624
30 dataset,0.15,1.39,30,0.7168233332004935,2.8569734583326534e-05,-0.002318445714292213,2.8569734583326534e-05,0.7191417789147857
30 dataset,0.15,1.4,30,0.7116965030191518,2.941063156973146e-05,-0.0023085489033853367,2.941063156973146e-05,0.7140050519225372
30 dataset,0.15,1.41,30,0.7066526695608741,2.8688743343896057e-05,-0.00228851674519116,2.8688743343896057e-05,0.7089411863060653
30 dataset,0.15,1.42,30,0.7016660318408932,2.927147989101165e-05,-0.0022826108996365875,2.927147989101165e-05,0.7039486427405297
30 dataset,0.15,1.43,30,0.6967539343366184,2.7187090415644002e-05,-0.0022719906225089027,2.7187090415644002e-05,0.6990259249591273
30 dataset,0.15,1.44,30,0.6919170049199306,2.959744648467226e-05,-0.0022545733380917162,2.959744648467226e-05,0.6941715782580223
30 dataset,0.15,1.45,30,0.6871319836358639,2.827558020551487e-05,-0.0022522044272754466,2.827558020551487e-05,0.6893841880631394
30 dataset,0.15,1.46,30,0.6824202985080373,2.7762456591487393e-05,-0.002242080047820344,2.7762456591487393e-05,0.6846623785558577
30 dataset,0.15,1.47,30,0.6777857837618027,2.7726826756992994e-05,-0.0022190275929946865,2.7726826756992994e-05,0.6800048113547973
30 dataset,0.15,1.48,30,0.6731999522602821,2.7922244719813314e-05,-0.002210231990766599,2.7922244719813314e-05,0.6754101842510487
30 dataset,0.15,1.49,30,0.6686696657244066,2.968451219569192e-05,-0.0022075642699236186,2.968451219569192e-05,0.6708772299943302
30 dataset,0.15,1.5,30,0.6642093026847691,2.8186722525027967e-05,-0.002195412442932294,2.8186722525027967e-05,0.6664047151277014
30 dataset,0.15,1.51,30,0.6598099792601646,2.916507371426789e-05,-0.0021814596084129413,2.916507371426789e-05,0.6619914388685776
30 dataset,0.15,1.52,30,0.6554596112231476,2.8211534087751037e-05,-0.002176620810768341,2.8211534087751037e-05,0.6576362320339159
30 dataset,0.15,1.53,30,0.6511703339874622,2.6155110224618308e-05,-0.0021676220200882884,2.6155110224618308e-05,0.6533379560075504
30 dataset,0.15,1.54,30,0.6469288161029436,2.599019384886511e-05,-0.0021666856448174948,2.599019384886511e-05,0.6490955017477611
30 dataset,0.15,1.55,30,0.6427530215677906,2.697639257236083e-05,-0.0021547672654688267,2.697639257236083e-05,0.6449077888332594
30 dataset,0.15,1.56,30,0.6386309729751768,2.598035065237191e-05,-0.0021427915706899035,2.598035065237191e-05,0.6407737645458667
30 dataset,0.15,1.57,30,0.6345704251004195,2.3614600288321002e-05,-0.0021219778878302383,2.3614600288321002e-05,0.6366924029882497
30 dataset,0.15,1.58,30,0.6305380959767442,2.5216837641963306e-05,-0.0021246082584152667,2.5216837641963306e-05,0.6326627042351595
30 dataset,0.15,1.59,30,0.6265664686546417,2.568933098043708e-05,-0.0021172248620576874,2.568933098043708e-05,0.6286836935166994
30 dataset,0.15,1.6,30,0.6226506628964446,2.5556767922663627e-05,-0.0021037575357755675,2.5556767922663627e-05,0.6247544204322201
30 dataset,0.15,1.61,30,0.6187821167647216,2.4335000244241994e-05,-0.0020918414287890846,2.4335000244241994e-05,0.6208739581935107
30 dataset,0.15,1.62,30,0.6149571218779423,2.585408619026026e-05,-0.002084281018077466,2.585408619026026e-05,0.6170414028960197
30 dataset,0.15,1.63,30,0.6111782603294701,2.4512291671976775e-05,-0.002077612487433083,2.4512291671976775e-05,0.6132558728169032
30 dataset,0.15,1.64,30,0.6074336219572007,2.367654157713836e-05,-0.002082885781550486,2.367654157713836e-05,0.6095165077387512
30 dataset,0.15,1.65,30,0.6037592794470917,2.3096152493873005e-05,-0.002063188850818577,2.3096152493873005e-05,0.6058224682979103
30 dataset,0.15,1.66,30,0.600126645664153,2.3617698798668698e-05,-0.0020462896922037645,2.3617698798668698e-05,0.6021729353563567
30 dataset,0.15,1.67,30,0.5965206428972172,2.412087575311197e-05,-0.0020464664989218256,2.412087575311197e-05,0.598567109396139
30 dataset,0.15,1.68,30,0.5929654316931132,2.705348628961882e-05,-0.0020387782423346153,2.705348628961882e-05,0.5950042099354478
30 dataset,0.15,1.69,30,0.5894453801662463,2.3280699983729096e-05,-0.0020380947991691894,2.3280699983729096e-05,0.5914834749654154
30 dataset,0.15,1.7,30,0.5859791637640882,2.2372473916595097e-05,-0.002024996642707133,2.2372473916595097e-05,0.5880041604067954
30 dataset,0.15,1.71,30,0.5825511625417168,2.262369435816287e-05,-0.0020143770439862087,2.262369435816287e-05,0.584565539585703
30 dataset,0.15,1.72,30,0.5791536427278957,2.320297364646948e-05,-0.002013259999750901,2.320297364646948e-05,0.5811669027276466
30 dataset,0.15,1.73,30,0.5758051612194228,2.1850630143597542e-05,-0.0020023952496823695,2.1850630143597542e-05,0.5778075564691052
30 dataset,0.15,1.74,30,0.5724962251602315,2.1594779540692963e-05,-0.001990598225718003,2.1594779540692963e-05,0.5744868233859495
30 dataset,0.15,1.75,30,0.5692112662439952,2.1841426287962544e-05,-0.0019927752940344986,2.1841426287962544e-05,0.5712040415380297
30 dataset,0.15,1.76,30,0.5659742054068445,2.3918504944080218e-05,-0.0019843586224465486,2.3918504944080218e-05,0.567958564029291
30 dataset,0.15,1.77,30,0.562765432629098,2.307224524447965e-05,-0.00198432595369986,2.307224524447965e-05,0.5647497585827979
30 dataset,0.15,1.78,30,0.55960505221636,2.1944937286065153e-05,-0.0019719549137254206,2.1944937286065153e-05,0.5615770071300854
30 dataset,0.15,1.79,30,0.5564766390629186,2.286371720907213e-05,-0.0019630663513563644,2.286371720907213e-05,0.5584397054142749
30 dataset,0.15,1.8,30,0.553383267152253,2.1945840343395277e-05,-0.0019539954541648126,2.1945840343395277e-05,0.5553372626064178
30 dataset,0.15,1.81,30,0.5503112154318546,2.191625252130919e-05,-0.00195788550270459,2.191625252130919e-05,0.5522691009345592
30 dataset,0.15,1.82,30,0.5472928756722886,1.8730265274276333e-05,-0.0019417796527399537,1.8730265274276333e-05,0.5492346553250286
30 dataset,0.15,1.83,30,0.5442896797838315,2.469967315937822e-05,-0.0019436932716614939,2.469967315937822e-05,0.5462333730554929
30 dataset,0.15,1.84,30,0.5413184355238859,2.2741737833489172e-05,-0.0019462778954358287,2.2741737833489172e-05,0.5432647134193217
30 dataset,0.15,1.85,30,0.5384025738647904,2.0356118976785295e-05,-0.0019255735360484566,2.0356118976785295e-05,0.5403281474008389
30 dataset,0.15,1.86,30,0.5355019176624509,2.2436447875488727e-05,-0.0019212396985985344,2.2436447875488727e-05,0.5374231573610495
30 dataset,0.15,1.87,30,0.5326295810891009,1.886552320698666e-05,-0.0019196556443494086,1.886552320698666e-05,0.5345492367334502
30 dataset,0.15,1.88,30,0.5297966367886232,1.938284936558846e-05,-0.0019092529409257797,1.938284936558846e-05,0.531705889729549
30 dataset,0.15,1.89,30,0.5269741624169353,1.9504166613405074e-05,-0.0019184686367959523,1.9504166613405074e-05,0.5288926310537312
30 dataset,0.15,1.9,30,0.5242123558982742,1.9782549478123654e-05,-0.001896629728858556,1.9782549478123654e-05,0.5261089856271327
30 dataset,0.15,1.91,30,0.5214462594318412,2.118473148865667e-05,-0.001908228888343209,2.118473148865667e-05,0.5233544883201844
30 dataset,0.15,1.92,30,0.5187341077098663,1.997525012664049e-05,-0.0018945759836504971,1.997525012664049e-05,0.5206286836935168
30 dataset,0.15,1.93,30,0.5160333056008956,2.1133520056264236e-05,-0.0018978201460226982,2.1133520056264236e-05,0.5179311257469182
30 dataset,0.15,1.94,30,0.5133676253132732,2.0544235442738624e-05,-0.0018937523627845035,2.0544235442738624e-05,0.5152613776760577
30 dataset,0.15,1.95,30,0.5107311057509495,1.9198256519348618e-05,-0.0018879058857438223,1.9198256519348618e-05,0.5126190116366933
30 dataset,0.15,1.96,30,0.5081259998691012,1.916361997823481e-05,-0.0018776086469967808,1.916361997823481e-05,0.510003608516098
30 dataset,0.15,1.97,30,0.5055457071595171,2.1505912917028975e-05,-0.0018690505519307185,2.1505912917028975e-05,0.5074147577114478
30 dataset,0.15,1.98,30,0.5029786628476425,2.0444764002688916e-05,-0.0018733940672828603,2.0444764002688916e-05,0.5048520569149253
30 dataset,0.15,1.99,30,0.5004530100168977,1.8462650471649912e-05,-0.0018621018884048257,1.8462650471649912e-05,0.5023151119053025
30 dataset,0.15,2.0,30,0.49793757888476053,2.004567659147605e-05,-0.001865957461015475,2.004567659147605e-05,0.499803536345776
30 dataset,0.15,2.01,30,0.4954618668215055,1.8052192877894648e-05,-0.001855084766331321,1.8052192877894648e-05,0.49731695158783684
30 dataset,0.15,2.02,30,0.49300673653184174,1.6318863437248703e-05,-0.001848249949124711,1.6318863437248703e-05,0.49485498648096643
30 dataset,0.15,2.03,30,0.4905632871295691,1.9379761427551837e-05,-0.001853990058387664,1.9379761427551837e-05,0.49241727718795675
30 dataset,0.15,2.04,30,0.48814988428464184,1.763252577432455e-05,-0.0018535827210209286,1.763252577432455e-05,0.4900034670056628
30 dataset,0.15,2.05,30,0.4857712007501055,1.882122686370384e-05,-0.0018420054408955456,1.882122686370384e-05,0.487613206191001
30 dataset,0.15,2.06,30,0.483406673455628,1.6924455394901014e-05,-0.0018394783363876168,1.6924455394901014e-05,0.4852461517920156
30 dataset,0.15,2.07,30,0.48106245227137334,1.9400364215186697e-05,-0.0018395152124682757,1.9400364215186697e-05,0.4829019674838416
30 dataset,0.15,2.08,30,0.4787399628073213,1.9493242683032058e-05,-0.0018403606020787088,1.9493242683032058e-05,0.4805803234094
30 dataset,0.15,2.09,30,0.47643828024520074,1.726805900128052e-05,-0.0018426157794653938,1.726805900128052e-05,0.4782808960246661
30 dataset,0.15,2.1,30,0.4741708507593271,1.7974718164621197e-05,-0.0018325171890310665,1.7974718164621197e-05,0.4760033679483581
30 dataset,0.15,2.11,30,0.4719308121532208,1.9194184485938444e-05,-0.001816615662680645,1.9194184485938444e-05,0.47374742781590146
30 dataset,0.15,2.12,30,0.46968470586291855,1.8940708160651462e-05,-0.0018280642746059804,1.8940708160651462e-05,0.4715127701375245
30 dataset,0.15,2.13,30,0.46747376699273324,1.7824913549487195e-05,-0.0018253281676198557,1.7824913549487195e-05,0.4692990951603531
30 dataset,0.15,2.14,30,0.4652889857736068,1.8917709029376863e-05,-0.0018171229607633062,1.8917709029376863e-05,0.4671061087343701
30 dataset,0.15,2.15,30,0.463118880244345,1.6745887869221507e-05,-0.0018146419377722373,1.6745887869221507e-05,0.46493352218211725
30 dataset,0.15,2.16,30,0.46096686296047074,1.607838475760194e-05,-0.0018141892115440099,1.607838475760194e-05,0.46278105217201476
30 dataset,0.15,2.17,30,0.4588482048085528,1.7117071990640587e-05,-0.0018002157866325026,1.7117071990640587e-05,0.4606484205951853
30 dataset,0.15,2.18,30,0.45673980879502923,1.7151753838025232e-05,-0.001795545650636857,1.7151753838025232e-05,0.45853535444566607
30 dataset,0.15,2.19,30,0.45464217034366733,1.9055083279825703e-05,-0.0017994153602377092,1.9055083279825703e-05,0.45644158570390503
30 dataset,0.15,2.2,30,0.4525789009992132,1.6074656730219935e-05,-0.0017879502242195329,1.6074656730219935e-05,0.45436685122343273
30 dataset,0.15,2.21,30,0.450517469648621,1.703276919961957e-05,-0.0017934229719907908,1.703276919961957e-05,0.4523108926206118
30 dataset,0.15,2.22,30,0.4484733734651266,1.823497103296686e-05,-0.0018000827022391572,1.823497103296686e-05,0.45027345616736575
30 dataset,0.15,2.23,30,0.4464589364121831,1.7227400307002772e-05,-0.001795356274611544,1.7227400307002772e-05,0.4482542926867946
30 dataset,0.15,2.24,30,0.44445174986008484,1.8231743381808254e-05,-0.001801407591500876,1.8231743381808254e-05,0.4462531574515857
30 dataset,0.15,2.25,30,0.4424858279633996,1.603558744265191e-05,-0.00178398212173467,1.603558744265191e-05,0.4442698100851343
30 dataset,0.15,2.26,30,0.4405100563432914,1.7671115343746264e-05,-0.0017939581219971626,1.7671115343746264e-05,0.44230401446528855
30 dataset,0.15,2.27,30,0.4385796634442956,1.5504114598765715e-05,-0.0017758751863440668,1.5504114598765715e-05,0.4403555386306397
30 dataset,0.15,2.28,30,0.4366422395841451,1.4423521039683515e-05,-0.0017819151051321413,1.4423521039683515e-05,0.43842415468927726
30 dataset,0.15,2.29,30,0.4347212958656817,1.5790261267076204e-05,-0.0017883428642536852,1.5790261267076204e-05,0.43650963872993537
30 dataset,0.15,2.3,30,0.43283589418819396,1.7125839840244413e-05,-0.0017758765472634455,1.7125839840244413e-05,0.4346117707354574
30 dataset,0.15,2.31,30,0.4309597331517123,1.6521543454387157e-05,-0.0017706013467950787,1.6521543454387157e-05,0.4327303344985074
30 dataset,0.15,2.32,30,0.42909802507579325,1.612905249887415e-05,-0.001767092463668877,1.612905249887415e-05,0.4308651175394621
30 dataset,0.15,2.33,30,0.4272361857190243,1.6792852253524183e-05,-0.0017797253073928718,1.6792852253524183e-05,0.4290159110264172
30 dataset,0.15,2.34,30,0.4254115941948671,1.6485699029879935e-05,-0.001770915502377398,1.6485699029879935e-05,0.42718250969724453
30 dataset,0.15,2.35,30,0.42359826852001464,1.7957420544693068e-05,-0.0017664432636245204,1.7957420544693068e-05,0.42536471178363916
30 dataset,0.15,2.36,30,0.4217978096566935,1.5585483090732518e-05,-0.0017645092804048138,1.5585483090732518e-05,0.42356231893709834
30 dataset,0.15,2.37,30,0.4199962607038199,1.4850736949571813e-05,-0.001778875452953086,1.4850736949571813e-05,0.421775136156773
30 dataset,0.15,2.38,30,0.41823483772780157,1.669205898205447e-05,-0.0017681339913380265,1.669205898205447e-05,0.4200029717191396
30 dataset,0.15,2.39,30,0.416479461693792,1.6602060604575074e-05,-0.0017661754156439837,1.6602060604575074e-05,0.418245637109436
30 dataset,0.15,2.4,30,0.4147394531736814,1.6074233357440344e-05,-0.0017634937811320092,1.6074233357440344e-05,0.4165029469548134
30 dataset,0.15,2.41,30,0.41301073835636204,1.6253951458001665e-05,-0.0017639806027881615,1.6253951458001665e-05,0.4147747189591502
30 dataset,0.15,2.42,30,0.41129393595526526,1.6060806248905257e-05,-0.001766837884219119,1.6060806248905257e-05,0.41306077383948436
30 dataset,0.15,2.43,30,0.40959288832384405,1.4944362617795696e-05,-0.0017680469401691414,1.4944362617795696e-05,0.4113609352640132
30 dataset,0.15,2.44,30,0.40791827438302497,1.5132359487869543e-05,-0.001756755408594695,1.5132359487869543e-05,0.4096750297916197
30 dataset,0.15,2.45,30,0.40624703651207933,1.5318708220429494e-05,-0.0017558503007990593,1.5318708220429494e-05,0.4080028868128784
30 dataset,0.15,2.46,30,0.4045825912596661,1.5970430175564052e-05,-0.001761747232834707,1.5970430175564052e-05,0.40634433849250085
30 dataset,0.15,2.47,30,0.4029406203154791,1.5028875829586241e-05,-0.0017585993976998633,1.5028875829586241e-05,0.40469921971317896
30 dataset,0.15,2.48,30,0.4013121714687673,1.336198176023378e-05,-0.0017551965520197649,1.336198176023378e-05,0.4030673680207871
30 dataset,0.15,2.49,30,0.39969300869177343,1.3428534560790602e-05,-0.0017556148791309986,1.3428534560790602e-05,0.40144862357090444
30 dataset,0.15,2.5,30,0.3980892527757364,1.2909834199731478e-05,-0.0017535763008844304,1.2909834199731478e-05,0.39984282907662083
30 dataset,0.17,0.01,30,99.9603444098738,3.540649127618225e-05,-0.0003628592814138293,3.540649127618225e-05,99.96070726915521
30 dataset,0.17,0.02,30,49.97923255173388,7.983463718048492e-05,-0.0011210828437222971,7.983463718048492e-05,49.980353634577604
30 dataset,0.17,0.03,30,33.31834470800248,0.00011406670952299455,-0.001891048382596794,0.00011406670952299455,33.320235756385074
30 dataset,0.17,0.04,30,24.9876179731184,0.00013836004823244736,-0.002558844170402201,0.00013836004823244736,24.990176817288802
30 dataset,0.17,0.05,30,19.989038486104466,0.00015561324777513494,-0.0031029677265756923,0.00015561324777513494,19.992141453831042
30 dataset,0.17,0.06,30,16.656584553722094,0.00016797198092201334,-0.003533324470441661,0.00016797198092201334,16.660117878192537
30 dataset,0.17,0.07,30,14.27623170202602,0.00017681761861685968,-0.0038693364247232537,0.00017681761861685968,14.280101038450743
30 dataset,0.17,0.08,30,12.490957354516265,0.00018281975365517285,-0.00413105412813522,0.00018281975365517285,12.495088408644401
30 dataset,0.17,0.09,30,11.102419025249121,0.00018759307207914938,-0.004326226879235316,0.00018759307207914938,11.106745252128357
30 dataset,0.17,0.1,30,9.99159745280898,0.00019044358158398593,-0.004473274106541334,0.00019044358158398593,9.996070726915521
30 dataset,0.17,0.11,30,9.082753249563016,0.00019292999097524354,-0.004583774905641177,0.00019292999097524354,9.087337024468656
30 dataset,0.17,0.12,30,8.32539812045049,0.0001938258414389346,-0.004660818645778081,0.0001938258414389346,8.330058939096268
30 dataset,0.17,0.13,30,7.684572740715467,0.00019395613828582806,-0.004712433834932851,0.00019395613828582806,7.6892851745504
30 dataset,0.17,0.14,30,7.135307609236922,0.00019428698711807053,-0.004742909988448978,0.00019428698711807053,7.140050519225372
30 dataset,0.17,0.15,30,6.6592863999141265,0.00019344964166040062,-0.0047607513628873535,0.00019344964166040062,6.664047151277014
30 dataset,0.17,0.16,30,6.242779716298677,0.0001921914654961223,-0.004764488023523877,0.0001921914654961223,6.2475442043222005
30 dataset,0.17,0.17,30,5.875282810990933,0.00019124882658155094,-0.004758793077020187,0.00019124882658155094,5.880041604067953
30 dataset,0.17,0.18,30,5.548627682894063,0.00018952059558118717,-0.0047449431701158794,0.00018952059558118717,5.553372626064179
30 dataset,0.17,0.19,30,5.256365521680445,0.00018862048661998497,-0.0047243345908819425,0.00018862048661998497,5.261089856271327
30 dataset,0.17,0.2,30,4.993336834687019,0.00018595929535518107,-0.004698528770741334,0.00018595929535518107,4.998035363457761
30 dataset,0.17,0.21,30,4.7553636735884695,0.00018406785581141858,-0.004670005895112911,0.00018406785581141858,4.760033679483582
30 dataset,0.17,0.22,30,4.539028282600186,0.0001819907563710277,-0.004640229634142193,0.0001819907563710277,4.543668512234328
30 dataset,0.17,0.23,30,4.341515332680127,0.0001799127255510454,-0.00460237467444648,0.0001799127255510454,4.346117707354574
30 dataset,0.17,0.24,30,4.160457294978972,0.00017812981134563994,-0.004572174569162222,0.00017812981134563994,4.165029469548134
30 dataset,0.17,0.25,30,3.9938929270911,0.00017575274441553236,-0.004535363675107948,0.00017575274441553236,3.998428290766208
30 dataset,0.17,0.26,30,3.8401449995417667,0.00017368164821845243,-0.004497587733433184,0.00017368164821845243,3.8446425872752
30 dataset,0.17,0.27,30,3.6977882019524455,0.00017158943935090902,-0.004460215423672504,0.00017158943935090902,3.702248417376118
30 dataset,0.17,0.28,30,3.5656032865454392,0.00016906570054562992,-0.004421973067246592,0.00016906570054562992,3.570025259612686
30 dataset,0.17,0.29,30,3.442538816645108,0.00016643993496627584,-0.004382123670588939,0.00016643993496627584,3.446920940315697
30 dataset,0.17,0.3,30,3.327679119612727,0.00016413387284665252,-0.004344456025779984,0.00016413387284665252,3.332023575638507
30 dataset,0.17,0.31,30,3.2202322597508304,0.00016191584854766852,-0.004306684415466202,0.00016191584854766852,3.2245389441662966
30 dataset,0.17,0.32,30,3.1195024055669487,0.00015963097575563974,-0.0042696965941515785,0.00015963097575563974,3.1237721021611002
30 dataset,0.17,0.33,30,3.024879048685252,0.00015738995354876512,-0.0042332928042997115,0.00015738995354876512,3.0291123414895518
30 dataset,0.17,0.34,30,2.935826175194536,0.00015522582187130408,-0.004194626839441031,0.00015522582187130408,2.9400208020339766
30 dataset,0.17,0.35,30,2.851860760665822,0.0001534929040433738,-0.004159447024326474,0.0001534929040433738,2.8560202076901486
30 dataset,0.17,0.36,30,2.7725634031112985,0.00015056666400384852,-0.004122909920791089,0.00015056666400384852,2.7766863130320893
30 dataset,0.17,0.37,30,2.697551780772084,0.00014903896117802727,-0.0040889562321107875,0.00014903896117802727,2.701640737004195
30 dataset,0.17,0.38,30,2.6264953583312485,0.0001467399675109377,-0.004049569804415102,0.0001467399675109377,2.6305449281356634
30 dataset,0.17,0.39,30,2.5590736498911273,0.00014486570746335837,-0.00402140829233914,0.00014486570746335837,2.5630950581834666
30 dataset,0.17,0.4,30,2.4950313538102797,0.00014283338958383617,-0.003986327918600726,0.00014283338958383617,2.4990176817288803
30 dataset,0.17,0.41,30,2.4341128717204796,0.00014106257116815708,-0.003953159234525337,0.00014106257116815708,2.438066030955005
30 dataset,0.17,0.42,30,2.3760949142965866,0.00013881903059120553,-0.003921925445204434,0.00013881903059120553,2.380016839741791
30 dataset,0.17,0.43,30,2.3207746683498396,0.0001371997301266993,-0.0038929425607466465,0.0001371997301266993,2.3246676109105864
30 dataset,0.17,0.44,30,2.2679728592552566,0.0001349811883471049,-0.0038613968619075154,0.0001349811883471049,2.271834256117164
30 dataset,0.17,0.45,30,2.217518902864511,0.00013384108384763304,-0.003830147561160342,0.00013384108384763304,2.221349050425671
30 dataset,0.17,0.46,30,2.1692614226349987,0.00013153482310560214,-0.0037974310422883295,0.00013153482310560214,2.173058853677287
30 dataset,0.17,0.47,30,2.1230547722651805,0.00012919069441581665,-0.0037687866530156894,0.00012919069441581665,2.126823558918196
30 dataset,0.17,0.48,30,2.0787740775178407,0.0001280627742549903,-0.003740657256226375,0.0001280627742549903,2.082514734774067
